Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;Continent;Pays;CategorieVisiteurs;TypeDeJour;Volume
2017-06-17;Samedi;07:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;32
2017-06-17;Samedi;07:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;96
2017-06-17;Samedi;07:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;96
2017-06-17;Samedi;08:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;42
2017-06-17;Samedi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;35
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode normale;61
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Amérique;Reste Du Monde;Touriste Etranger;Periode normale;60
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;69
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;35
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode normale;61
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;104
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;52
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;101
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;96
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;46
2017-06-17;Samedi;13:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-17;Samedi;14:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-17;Samedi;15:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;43
2017-06-17;Samedi;16:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;41
2017-06-17;Samedi;16:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;36
2017-06-17;Samedi;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;51
2017-06-17;Samedi;17:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;36
2017-06-17;Samedi;18:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;42
2017-06-17;Samedi;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;29
2017-06-17;Samedi;19:00:00;Zone FIMU;Present;Europe;Scandinavie;Touriste Etranger;Periode normale;115
2017-06-17;Samedi;19:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;21
2017-06-17;Samedi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;33
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;72
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;42
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;108
2017-06-17;Samedi;22:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;108
2017-06-17;Samedi;23:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-18;Dimanche;00:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;42
2017-06-18;Dimanche;01:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;42
2017-06-18;Dimanche;01:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-18;Dimanche;06:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;92
2017-06-18;Dimanche;07:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-18;Dimanche;07:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;67
2017-06-18;Dimanche;08:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;92
2017-06-18;Dimanche;09:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-18;Dimanche;09:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;102
2017-06-18;Dimanche;11:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;46
2017-06-18;Dimanche;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;12:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;69
2017-06-18;Dimanche;12:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;69
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;110
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;59
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;69
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;21
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;46
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;72
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;42
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;72
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;29
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;46
2017-06-19;Lundi;05:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;69
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;41
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;55
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;41
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;36
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;49
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;63
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;76
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;25
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;43
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;51
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;60
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;47
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;64
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;45
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;43
2017-06-19;Lundi;15:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;71
2017-06-19;Lundi;15:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;36
2017-06-19;Lundi;15:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;50
2017-06-19;Lundi;16:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;22
2017-06-19;Lundi;17:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;39
2017-06-19;Lundi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;53
2017-06-19;Lundi;18:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;89
2017-06-19;Lundi;18:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;53
2017-06-19;Lundi;18:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;178
2017-06-19;Lundi;19:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;89
2017-06-19;Lundi;19:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;52
2017-06-19;Lundi;19:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;31
2017-06-19;Lundi;19:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;89
2017-06-19;Lundi;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;43
2017-06-19;Lundi;20:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;66
2017-06-19;Lundi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;31
2017-06-19;Lundi;21:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;141
2017-06-19;Lundi;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;74
2017-06-19;Lundi;22:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;74
2017-06-19;Lundi;22:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;52
2017-06-19;Lundi;23:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;44
2017-06-19;Lundi;23:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;43
2017-06-20;Mardi;06:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;42
2017-06-20;Mardi;07:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;31
2017-06-20;Mardi;07:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;89
2017-06-20;Mardi;09:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;30
2017-06-20;Mardi;10:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;74
2017-06-20;Mardi;10:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;44
2017-06-20;Mardi;10:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;44
2017-06-20;Mardi;10:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;40
2017-06-20;Mardi;11:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;37
2017-06-20;Mardi;11:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;33
2017-06-20;Mardi;11:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;22
2017-06-20;Mardi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;96
2017-06-20;Mardi;12:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;40
2017-06-20;Mardi;13:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;45
2017-06-20;Mardi;13:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;29
2017-06-20;Mardi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;56
2017-06-20;Mardi;15:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;55
2017-06-20;Mardi;15:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;26
2017-06-20;Mardi;16:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;119
2017-06-20;Mardi;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;44
2017-06-20;Mardi;17:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;71
2017-06-20;Mardi;17:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;39
2017-06-20;Mardi;17:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;38
2017-06-20;Mardi;17:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;120
2017-06-20;Mardi;18:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;38
2017-06-20;Mardi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;26
2017-06-20;Mardi;19:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-20;Mardi;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-20;Mardi;20:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;38
2017-06-20;Mardi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;63
2017-06-20;Mardi;20:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;48
2017-06-20;Mardi;21:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;28
2017-06-20;Mardi;21:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;48
2017-06-20;Mardi;21:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;38
2017-06-20;Mardi;21:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;85
2017-06-20;Mardi;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-20;Mardi;21:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;48
2017-06-20;Mardi;22:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-20;Mardi;23:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-20;Mardi;23:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;48
2017-06-21;Mercredi;00:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;56
2017-06-21;Mercredi;06:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;36
2017-06-21;Mercredi;07:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;36
2017-06-21;Mercredi;07:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;26
2017-06-21;Mercredi;07:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;28
2017-06-21;Mercredi;07:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-21;Mercredi;07:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;28
2017-06-21;Mercredi;08:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;38
2017-06-21;Mercredi;08:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;46
2017-06-21;Mercredi;08:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;28
2017-06-21;Mercredi;09:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;28
2017-06-21;Mercredi;09:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;38
2017-06-21;Mercredi;09:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;28
2017-06-21;Mercredi;10:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;28
2017-06-21;Mercredi;10:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;38
2017-06-21;Mercredi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;29
2017-06-21;Mercredi;10:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;38
2017-06-21;Mercredi;11:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;31
2017-06-21;Mercredi;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;31
2017-06-21;Mercredi;11:30:00;Zone FIMU;Present;Amérique;États-Unis;Touriste Etranger;Periode normale;41
2017-06-21;Mercredi;11:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;27
2017-06-21;Mercredi;12:00:00;Zone FIMU;Present;Amérique;États-Unis;Touriste Etranger;Periode normale;41
2017-06-21;Mercredi;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;27
2017-06-21;Mercredi;12:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;77
2017-06-21;Mercredi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;58
2017-06-21;Mercredi;13:00:00;Zone FIMU;Present;Amérique;États-Unis;Touriste Etranger;Periode normale;50
2017-06-21;Mercredi;13:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;62
2017-06-21;Mercredi;13:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;37
2017-06-21;Mercredi;14:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;38
2017-06-21;Mercredi;14:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;62
2017-06-21;Mercredi;14:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;35
2017-06-21;Mercredi;15:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;86
2017-06-21;Mercredi;15:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;35
2017-06-21;Mercredi;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;31
2017-06-21;Mercredi;17:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;27
2017-06-21;Mercredi;17:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;26
2017-06-21;Mercredi;18:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;35
2017-06-21;Mercredi;18:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;49
2017-06-21;Mercredi;18:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;34
2017-06-21;Mercredi;18:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;53
2017-06-21;Mercredi;18:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;104
2017-06-21;Mercredi;19:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;63
2017-06-21;Mercredi;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;29
2017-06-21;Mercredi;19:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;36
2017-06-21;Mercredi;19:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;53
2017-06-21;Mercredi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;29
2017-06-21;Mercredi;20:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;69
2017-06-21;Mercredi;20:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;32
2017-06-21;Mercredi;21:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;34
2017-06-21;Mercredi;21:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;93
2017-06-21;Mercredi;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;53
2017-06-21;Mercredi;23:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;57
2017-06-21;Mercredi;23:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;36
2017-06-22;Jeudi;00:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;36
2017-06-22;Jeudi;07:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;29
2017-06-22;Jeudi;08:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;89
2017-06-22;Jeudi;09:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;27
2017-06-22;Jeudi;10:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;27
2017-06-22;Jeudi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;44
2017-06-22;Jeudi;10:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;69
2017-06-22;Jeudi;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;46
2017-06-22;Jeudi;11:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;64
2017-06-22;Jeudi;11:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;37
