Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-11;Dimanche;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;49
2017-06-11;Dimanche;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;95
2017-06-11;Dimanche;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;320
2017-06-11;Dimanche;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;25
2017-06-11;Dimanche;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;105
2017-06-11;Dimanche;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;57
2017-06-11;Dimanche;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;360
2017-06-11;Dimanche;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;209
2017-06-11;Dimanche;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;310
2017-06-11;Dimanche;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;58
2017-06-11;Dimanche;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;5972
2017-06-11;Dimanche;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;106
2017-06-11;Dimanche;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1887
2017-06-11;Dimanche;Veille;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;58
2017-06-12;Lundi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1785
2017-06-12;Lundi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;408
2017-06-12;Lundi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;40
2017-06-12;Lundi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-12;Lundi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;177
2017-06-12;Lundi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;110
2017-06-12;Lundi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;530
2017-06-12;Lundi;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;29
2017-06-12;Lundi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;42
2017-06-12;Lundi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;49
2017-06-12;Lundi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-12;Lundi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;130
2017-06-12;Lundi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-12;Lundi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;318
2017-06-12;Lundi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;92
2017-06-12;Lundi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;252
2017-06-12;Lundi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1226
2017-06-12;Lundi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;35
2017-06-12;Lundi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;163
2017-06-12;Lundi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;7752
2017-06-12;Lundi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;83
2017-06-12;Lundi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2215
2017-06-12;Lundi;Veille;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;27
2017-06-13;Mardi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2293
2017-06-13;Mardi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;381
2017-06-13;Mardi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;44
2017-06-13;Mardi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;267
2017-06-13;Mardi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;88
2017-06-13;Mardi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;41
2017-06-13;Mardi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;776
2017-06-13;Mardi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;50
2017-06-13;Mardi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;52
2017-06-13;Mardi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;37
2017-06-13;Mardi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;174
2017-06-13;Mardi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;57
2017-06-13;Mardi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;43
2017-06-13;Mardi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;319
2017-06-13;Mardi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;152
2017-06-13;Mardi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-13;Mardi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;343
2017-06-13;Mardi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1317
2017-06-13;Mardi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;79
2017-06-13;Mardi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;147
2017-06-13;Mardi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;8022
2017-06-13;Mardi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;144
2017-06-13;Mardi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2466
2017-06-13;Mardi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-14;Mercredi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2324
2017-06-14;Mercredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;409
2017-06-14;Mercredi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;46
2017-06-14;Mercredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;177
2017-06-14;Mercredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;65
2017-06-14;Mercredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;699
2017-06-14;Mercredi;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;49
2017-06-14;Mercredi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;87
2017-06-14;Mercredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;337
2017-06-14;Mercredi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;448
2017-06-14;Mercredi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;107
2017-06-14;Mercredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;25
2017-06-14;Mercredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;358
2017-06-14;Mercredi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1289
2017-06-14;Mercredi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;305
2017-06-14;Mercredi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;8507
2017-06-14;Mercredi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;118
2017-06-14;Mercredi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2460
2017-06-14;Mercredi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-15;Jeudi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2231
2017-06-15;Jeudi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;110
2017-06-15;Jeudi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;287
2017-06-15;Jeudi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;29
2017-06-15;Jeudi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;171
2017-06-15;Jeudi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;96
2017-06-15;Jeudi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;669
2017-06-15;Jeudi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;81
2017-06-15;Jeudi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;61
2017-06-15;Jeudi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;55
2017-06-15;Jeudi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;144
2017-06-15;Jeudi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-15;Jeudi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;412
2017-06-15;Jeudi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;113
2017-06-15;Jeudi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;431
2017-06-15;Jeudi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1217
2017-06-15;Jeudi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;282
2017-06-15;Jeudi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;8265
2017-06-15;Jeudi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;80
2017-06-15;Jeudi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2368
2017-06-16;Vendredi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2437
2017-06-16;Vendredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;101
2017-06-16;Vendredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;305
2017-06-16;Vendredi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;74
2017-06-16;Vendredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;265
2017-06-16;Vendredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;148
2017-06-16;Vendredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;65
2017-06-16;Vendredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;683
2017-06-16;Vendredi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;39
2017-06-16;Vendredi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;83
2017-06-16;Vendredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;38
2017-06-16;Vendredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;178
2017-06-16;Vendredi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;77
2017-06-16;Vendredi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;42
2017-06-16;Vendredi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;284
2017-06-16;Vendredi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;134
2017-06-16;Vendredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;309
2017-06-16;Vendredi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1348
2017-06-16;Vendredi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;76
2017-06-16;Vendredi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;171
2017-06-16;Vendredi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;8587
2017-06-16;Vendredi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;103
2017-06-16;Vendredi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2509
2017-06-16;Vendredi;Veille;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-16;Vendredi;Veille;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-17;Samedi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1513
2017-06-17;Samedi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;421
2017-06-17;Samedi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;140
2017-06-17;Samedi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;652
2017-06-17;Samedi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;77
2017-06-17;Samedi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;248
2017-06-17;Samedi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;309
2017-06-17;Samedi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;81
2017-06-17;Samedi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;382
2017-06-17;Samedi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;635
2017-06-17;Samedi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;33
2017-06-17;Samedi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;7371
2017-06-17;Samedi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;82
2017-06-17;Samedi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2134
2017-06-18;Dimanche;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;690
2017-06-18;Dimanche;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;61
2017-06-18;Dimanche;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;93
2017-06-18;Dimanche;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-18;Dimanche;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;171
2017-06-18;Dimanche;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;52
2017-06-18;Dimanche;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;36
2017-06-18;Dimanche;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;103
2017-06-18;Dimanche;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;106
2017-06-18;Dimanche;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;90
2017-06-18;Dimanche;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;95
2017-06-18;Dimanche;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;306
2017-06-18;Dimanche;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;23
2017-06-18;Dimanche;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;48
2017-06-18;Dimanche;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;6464
2017-06-18;Dimanche;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;419
2017-06-18;Dimanche;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1323
2017-06-18;Dimanche;Veille;Vosges;Zone FIMU;Resident;Periode normale;32
2017-06-18;Dimanche;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-19;Lundi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1627
2017-06-19;Lundi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;75
2017-06-19;Lundi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;213
2017-06-19;Lundi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;52
2017-06-19;Lundi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;181
2017-06-19;Lundi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;65
2017-06-19;Lundi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;432
2017-06-19;Lundi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;65
2017-06-19;Lundi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;187
2017-06-19;Lundi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;49
2017-06-19;Lundi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-19;Lundi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;226
2017-06-19;Lundi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;102
2017-06-19;Lundi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-19;Lundi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;263
2017-06-19;Lundi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;970
2017-06-19;Lundi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;56
2017-06-19;Lundi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;104
2017-06-19;Lundi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;7556
2017-06-19;Lundi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;114
2017-06-19;Lundi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2226
2017-06-19;Lundi;Veille;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Veille;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-20;Mardi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1997
2017-06-20;Mardi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;105
2017-06-20;Mardi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;287
2017-06-20;Mardi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;67
2017-06-20;Mardi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-20;Mardi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;253
2017-06-20;Mardi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;129
2017-06-20;Mardi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;46
2017-06-20;Mardi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;634
2017-06-20;Mardi;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-20;Mardi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;63
2017-06-20;Mardi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;37
2017-06-20;Mardi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;248
2017-06-20;Mardi;Veille;Reste Doubs;Zone FIMU;Resident;Periode normale;45
2017-06-20;Mardi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;30
2017-06-20;Mardi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;263
2017-06-20;Mardi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;120
2017-06-20;Mardi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;368
2017-06-20;Mardi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1046
2017-06-20;Mardi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;75
2017-06-20;Mardi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;127
2017-06-20;Mardi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;7993
2017-06-20;Mardi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;98
2017-06-20;Mardi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2513
2017-06-20;Mardi;Veille;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-21;Mercredi;Veille;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2570
2017-06-21;Mercredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Veille;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;459
2017-06-21;Mercredi;Veille;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;57
2017-06-21;Mercredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-21;Mercredi;Veille;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;238
2017-06-21;Mercredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;152
2017-06-21;Mercredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Veille;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;816
2017-06-21;Mercredi;Veille;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Veille;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;51
2017-06-21;Mercredi;Veille;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;53
2017-06-21;Mercredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-21;Mercredi;Veille;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;130
2017-06-21;Mercredi;Veille;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Veille;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;430
2017-06-21;Mercredi;Veille;Reste Haute Saone;Zone FIMU;Resident;Periode normale;76
2017-06-21;Mercredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-21;Mercredi;Veille;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;414
2017-06-21;Mercredi;Veille;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1166
2017-06-21;Mercredi;Veille;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;333
2017-06-21;Mercredi;Veille;Ville de Belfort;Zone FIMU;Resident;Periode normale;8185
2017-06-21;Mercredi;Veille;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;98
2017-06-21;Mercredi;Veille;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2538
