Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-01;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode evenement;#
2017-06-01;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode evenement;53
2017-06-01;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode evenement;24
2017-06-01;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode evenement;112
2017-06-01;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-01;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;333
2017-06-01;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;180
2017-06-01;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;34
2017-06-01;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;350
2017-06-01;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;1100
2017-06-01;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-01;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;262
2017-06-01;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;8657
2017-06-01;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;124
2017-06-01;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;3094
2017-06-02;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode evenement;2853
2017-06-02;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;108
2017-06-02;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode evenement;381
2017-06-02;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode evenement;33
2017-06-02;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-02;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode evenement;218
2017-06-02;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode evenement;138
2017-06-02;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode evenement;64
2017-06-02;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode evenement;538
2017-06-02;Vendredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode evenement;62
2017-06-02;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode evenement;28
2017-06-02;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-02;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode evenement;247
2017-06-02;Vendredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode evenement;#
2017-06-02;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;23
2017-06-02;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;323
2017-06-02;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;141
2017-06-02;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;23
2017-06-02;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;452
2017-06-02;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;1293
2017-06-02;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;77
2017-06-02;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;148
2017-06-02;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;9167
2017-06-02;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;205
2017-06-02;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;3079
2017-06-02;Vendredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode evenement;31
2017-06-03;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode evenement;2112
2017-06-03;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;32
2017-06-03;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode evenement;586
2017-06-03;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode evenement;#
2017-06-03;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-03;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode evenement;304
2017-06-03;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode evenement;98
2017-06-03;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-03;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode evenement;1088
2017-06-03;Samedi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode evenement;66
2017-06-03;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode evenement;#
2017-06-03;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-03;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode evenement;531
2017-06-03;Samedi;Soir;Reste Doubs;Zone FIMU;Resident;Periode evenement;21
2017-06-03;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-03;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;545
2017-06-03;Samedi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;119
2017-06-03;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;23
2017-06-03;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;394
2017-06-03;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;841
2017-06-03;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;43
2017-06-03;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;260
2017-06-03;Samedi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;8784
2017-06-03;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;225
2017-06-03;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;3968
2017-06-03;Samedi;Soir;Vosges;Zone FIMU;Touriste Français;Periode evenement;43
2017-06-04;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode evenement;2967
2017-06-04;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;27
2017-06-04;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode evenement;797
2017-06-04;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode evenement;69
2017-06-04;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode evenement;610
2017-06-04;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode evenement;270
2017-06-04;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode evenement;2106
2017-06-04;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode evenement;313
2017-06-04;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode evenement;77
2017-06-04;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode evenement;67
2017-06-04;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode evenement;1261
2017-06-04;Dimanche;Soir;Reste Doubs;Zone FIMU;Resident;Periode evenement;#
2017-06-04;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;1312
2017-06-04;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;77
2017-06-04;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;1344
2017-06-04;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;1841
2017-06-04;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;56
2017-06-04;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;462
2017-06-04;Dimanche;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;9746
2017-06-04;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;220
2017-06-04;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;3700
2017-06-04;Dimanche;Soir;Vosges;Zone FIMU;Resident;Periode evenement;#
2017-06-04;Dimanche;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Vosges;Zone FIMU;Touriste Français;Periode evenement;124
2017-06-05;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode evenement;2270
2017-06-05;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;55
2017-06-05;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode evenement;229
2017-06-05;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode evenement;42
2017-06-05;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode evenement;200
2017-06-05;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode evenement;132
2017-06-05;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode evenement;1117
2017-06-05;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode evenement;#
2017-06-05;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode evenement;270
2017-06-05;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode evenement;102
2017-06-05;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode evenement;31
2017-06-05;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode evenement;913
2017-06-05;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;825
2017-06-05;Lundi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;48
2017-06-05;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;514
2017-06-05;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;962
2017-06-05;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;247
2017-06-05;Lundi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;8619
2017-06-05;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;111
2017-06-05;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;2553
2017-06-05;Lundi;Soir;Vosges;Zone FIMU;Resident;Periode evenement;23
2017-06-05;Lundi;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Vosges;Zone FIMU;Touriste Français;Periode evenement;155
2017-06-06;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1934
2017-06-06;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;402
2017-06-06;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;50
2017-06-06;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;181
2017-06-06;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;93
2017-06-06;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;567
2017-06-06;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;81
2017-06-06;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;83
2017-06-06;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;29
2017-06-06;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;79
2017-06-06;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;361
2017-06-06;Mardi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;141
2017-06-06;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-06;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;287
2017-06-06;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1356
2017-06-06;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;46
2017-06-06;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;79
2017-06-06;Mardi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8356
2017-06-06;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;124
2017-06-06;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;3027
2017-06-07;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2261
2017-06-07;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;70
2017-06-07;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;247
2017-06-07;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;90
2017-06-07;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-07;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;227
2017-06-07;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;151
2017-06-07;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;26
2017-06-07;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;561
2017-06-07;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;44
2017-06-07;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;52
2017-06-07;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;24
2017-06-07;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;46
2017-06-07;Mercredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;53
2017-06-07;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;56
2017-06-07;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;337
2017-06-07;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;119
2017-06-07;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;387
2017-06-07;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1163
2017-06-07;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;52
2017-06-07;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;127
2017-06-07;Mercredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8949
2017-06-07;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;606
2017-06-07;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1949
2017-06-07;Mercredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;34
2017-06-08;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2211
2017-06-08;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;427
2017-06-08;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;34
2017-06-08;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;244
2017-06-08;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;113
2017-06-08;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;674
2017-06-08;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-08;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;26
2017-06-08;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;37
2017-06-08;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;40
2017-06-08;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;194
2017-06-08;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;342
2017-06-08;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;174
2017-06-08;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;37
2017-06-08;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;354
2017-06-08;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;960
2017-06-08;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;59
2017-06-08;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;117
2017-06-08;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8159
2017-06-08;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;129
2017-06-08;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2857
2017-06-08;Jeudi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;78
2017-06-09;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2443
2017-06-09;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;117
2017-06-09;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;340
2017-06-09;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;34
2017-06-09;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;179
2017-06-09;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;122
2017-06-09;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;784
2017-06-09;Vendredi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-09;Vendredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;56
2017-06-09;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;108
2017-06-09;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-09;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;201
2017-06-09;Vendredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;62
2017-06-09;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;30
2017-06-09;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;408
2017-06-09;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;155
2017-06-09;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;39
2017-06-09;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;419
2017-06-09;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1246
2017-06-09;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;74
2017-06-09;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;185
2017-06-09;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8502
2017-06-09;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;115
2017-06-09;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2497
2017-06-09;Vendredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;23
2017-06-10;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1600
2017-06-10;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;353
2017-06-10;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;208
2017-06-10;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;159
2017-06-10;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;789
2017-06-10;Samedi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;70
2017-06-10;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-10;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;153
2017-06-10;Samedi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;28
2017-06-10;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;392
2017-06-10;Samedi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;150
2017-06-10;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;303
2017-06-10;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;922
2017-06-10;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;27
2017-06-10;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;157
2017-06-10;Samedi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8062
2017-06-10;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;130
2017-06-10;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2177
2017-06-10;Samedi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;29
2017-06-11;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;704
2017-06-11;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;235
2017-06-11;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;42
2017-06-11;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;69
2017-06-11;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;349
2017-06-11;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;36
2017-06-11;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;105
2017-06-11;Dimanche;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;40
2017-06-11;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;21
2017-06-11;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;303
2017-06-11;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;136
2017-06-11;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;314
2017-06-11;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;69
