Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode normale;694
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;231
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode normale;1296
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode normale;161
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode normale;161
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode normale;1959
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;14 jours;Periode normale;2935
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;01 jours;Periode normale;643
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;02 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;03 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;04 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;05 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;06 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;07 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;08 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;09 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;10 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;11 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;12 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;13 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;14 jours;Periode normale;1036
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;01 jours;Periode normale;37
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;02 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;03 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;04 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;05 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;06 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;07 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;08 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;09 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;10 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;11 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;12 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;13 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;14 jours;Periode normale;59
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;01 jours;Periode normale;4033
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;02 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;03 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;04 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;05 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;06 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;07 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;08 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;09 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;10 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;11 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;12 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;13 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;14 jours;Periode normale;5012
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;01 jours;Periode normale;492
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;02 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;03 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;04 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;05 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;06 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;07 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;08 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;09 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;10 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;11 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;12 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;13 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;14 jours;Periode normale;730
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;01 jours;Periode normale;1472
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;02 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;03 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;04 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;05 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;06 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;07 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;08 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;09 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;10 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;11 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;12 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;13 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;14 jours;Periode normale;2129
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;01 jours;Periode normale;751
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;02 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;03 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;04 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;05 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;06 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;07 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;08 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;09 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode normale;1187
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode normale;583
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode normale;837
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode normale;540
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;766
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;3194
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;3826
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;3826
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode normale;3826
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode normale;3826
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode normale;3826
