Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-12;Lundi;Zone FIMU;F;Resident;08 jours;Periode normale;19978
2017-06-12;Lundi;Zone FIMU;F;Resident;09 jours;Periode normale;22456
2017-06-12;Lundi;Zone FIMU;F;Resident;10 jours;Periode normale;23346
2017-06-12;Lundi;Zone FIMU;F;Resident;11 jours;Periode normale;24445
2017-06-12;Lundi;Zone FIMU;F;Resident;12 jours;Periode normale;25091
2017-06-12;Lundi;Zone FIMU;F;Resident;13 jours;Periode normale;25782
2017-06-12;Lundi;Zone FIMU;F;Resident;14 jours;Periode normale;26421
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;1890
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3083
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4525
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5489
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6371
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7222
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;7907
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;11142
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;16866
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;18839
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;19766
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;20530
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;21007
2017-06-12;Lundi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;21698
2017-06-12;Lundi;Zone FIMU;H;Resident;01 jours;Periode normale;6508
2017-06-12;Lundi;Zone FIMU;H;Resident;02 jours;Periode normale;8112
2017-06-12;Lundi;Zone FIMU;H;Resident;03 jours;Periode normale;10925
2017-06-12;Lundi;Zone FIMU;H;Resident;04 jours;Periode normale;13022
2017-06-12;Lundi;Zone FIMU;H;Resident;05 jours;Periode normale;14554
2017-06-12;Lundi;Zone FIMU;H;Resident;06 jours;Periode normale;15980
2017-06-12;Lundi;Zone FIMU;H;Resident;07 jours;Periode normale;17320
2017-06-12;Lundi;Zone FIMU;H;Resident;08 jours;Periode normale;19338
2017-06-12;Lundi;Zone FIMU;H;Resident;09 jours;Periode normale;21985
2017-06-12;Lundi;Zone FIMU;H;Resident;10 jours;Periode normale;23125
2017-06-12;Lundi;Zone FIMU;H;Resident;11 jours;Periode normale;24057
2017-06-12;Lundi;Zone FIMU;H;Resident;12 jours;Periode normale;24891
2017-06-12;Lundi;Zone FIMU;H;Resident;13 jours;Periode normale;25715
2017-06-12;Lundi;Zone FIMU;H;Resident;14 jours;Periode normale;26360
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1578
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;2689
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4747
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;6165
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;7281
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;8229
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8927
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;12473
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;18970
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;20794
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;21722
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;22549
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;23244
2017-06-12;Lundi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;23882
2017-06-12;Lundi;Zone FIMU;NR;Resident;01 jours;Periode normale;389
2017-06-12;Lundi;Zone FIMU;NR;Resident;02 jours;Periode normale;424
2017-06-12;Lundi;Zone FIMU;NR;Resident;03 jours;Periode normale;576
2017-06-12;Lundi;Zone FIMU;NR;Resident;04 jours;Periode normale;646
2017-06-12;Lundi;Zone FIMU;NR;Resident;05 jours;Periode normale;786
2017-06-12;Lundi;Zone FIMU;NR;Resident;06 jours;Periode normale;838
2017-06-12;Lundi;Zone FIMU;NR;Resident;07 jours;Periode normale;908
2017-06-12;Lundi;Zone FIMU;NR;Resident;08 jours;Periode normale;925
2017-06-12;Lundi;Zone FIMU;NR;Resident;09 jours;Periode normale;1048
2017-06-12;Lundi;Zone FIMU;NR;Resident;10 jours;Periode normale;1117
2017-06-12;Lundi;Zone FIMU;NR;Resident;11 jours;Periode normale;1205
2017-06-12;Lundi;Zone FIMU;NR;Resident;12 jours;Periode normale;1205
2017-06-12;Lundi;Zone FIMU;NR;Resident;13 jours;Periode normale;1257
2017-06-12;Lundi;Zone FIMU;NR;Resident;14 jours;Periode normale;1272
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;3103
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;3686
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;4458
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;5642
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;7087
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;7911
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8663
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;9363
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;10476
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;11095
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11762
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;12322
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;13087
2017-06-12;Lundi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13896
2017-06-13;Mardi;Zone FIMU;F;Resident;01 jours;Periode normale;8079
2017-06-13;Mardi;Zone FIMU;F;Resident;02 jours;Periode normale;10366
2017-06-13;Mardi;Zone FIMU;F;Resident;03 jours;Periode normale;11211
2017-06-13;Mardi;Zone FIMU;F;Resident;04 jours;Periode normale;13815
2017-06-13;Mardi;Zone FIMU;F;Resident;05 jours;Periode normale;15790
2017-06-13;Mardi;Zone FIMU;F;Resident;06 jours;Periode normale;17205
2017-06-13;Mardi;Zone FIMU;F;Resident;07 jours;Periode normale;18552
2017-06-13;Mardi;Zone FIMU;F;Resident;08 jours;Periode normale;19561
2017-06-13;Mardi;Zone FIMU;F;Resident;09 jours;Periode normale;20986
2017-06-13;Mardi;Zone FIMU;F;Resident;10 jours;Periode normale;23277
2017-06-13;Mardi;Zone FIMU;F;Resident;11 jours;Periode normale;24091
2017-06-13;Mardi;Zone FIMU;F;Resident;12 jours;Periode normale;25062
2017-06-13;Mardi;Zone FIMU;F;Resident;13 jours;Periode normale;25647
2017-06-13;Mardi;Zone FIMU;F;Resident;14 jours;Periode normale;26289
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2468
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3223
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4364
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5752
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6511
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7356
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8143
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8756
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;11960
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;17604
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;19573
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;20435
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;21174
2017-06-13;Mardi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;21651
2017-06-13;Mardi;Zone FIMU;H;Resident;01 jours;Periode normale;6748
2017-06-13;Mardi;Zone FIMU;H;Resident;02 jours;Periode normale;9171
2017-06-13;Mardi;Zone FIMU;H;Resident;03 jours;Periode normale;10310
2017-06-13;Mardi;Zone FIMU;H;Resident;04 jours;Periode normale;12587
2017-06-13;Mardi;Zone FIMU;H;Resident;05 jours;Periode normale;14358
2017-06-13;Mardi;Zone FIMU;H;Resident;06 jours;Periode normale;15756
2017-06-13;Mardi;Zone FIMU;H;Resident;07 jours;Periode normale;17063
2017-06-13;Mardi;Zone FIMU;H;Resident;08 jours;Periode normale;18293
2017-06-13;Mardi;Zone FIMU;H;Resident;09 jours;Periode normale;20200
2017-06-13;Mardi;Zone FIMU;H;Resident;10 jours;Periode normale;22701
2017-06-13;Mardi;Zone FIMU;H;Resident;11 jours;Periode normale;23793
2017-06-13;Mardi;Zone FIMU;H;Resident;12 jours;Periode normale;24693
2017-06-13;Mardi;Zone FIMU;H;Resident;13 jours;Periode normale;25514
2017-06-13;Mardi;Zone FIMU;H;Resident;14 jours;Periode normale;26288
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2378
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3115
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4140
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;6092
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;7352
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;8399
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;9325
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;10010
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;13525
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;19968
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;21763
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;22640
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;23421
2017-06-13;Mardi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;24100
2017-06-13;Mardi;Zone FIMU;NR;Resident;01 jours;Periode normale;400
2017-06-13;Mardi;Zone FIMU;NR;Resident;02 jours;Periode normale;527
2017-06-13;Mardi;Zone FIMU;NR;Resident;03 jours;Periode normale;544
2017-06-13;Mardi;Zone FIMU;NR;Resident;04 jours;Periode normale;697
2017-06-13;Mardi;Zone FIMU;NR;Resident;05 jours;Periode normale;731
2017-06-13;Mardi;Zone FIMU;NR;Resident;06 jours;Periode normale;853
2017-06-13;Mardi;Zone FIMU;NR;Resident;07 jours;Periode normale;888
2017-06-13;Mardi;Zone FIMU;NR;Resident;08 jours;Periode normale;923
2017-06-13;Mardi;Zone FIMU;NR;Resident;09 jours;Periode normale;940
2017-06-13;Mardi;Zone FIMU;NR;Resident;10 jours;Periode normale;1062
2017-06-13;Mardi;Zone FIMU;NR;Resident;11 jours;Periode normale;1132
2017-06-13;Mardi;Zone FIMU;NR;Resident;12 jours;Periode normale;1219
2017-06-13;Mardi;Zone FIMU;NR;Resident;13 jours;Periode normale;1219
2017-06-13;Mardi;Zone FIMU;NR;Resident;14 jours;Periode normale;1271
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;2947
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;4546
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;5003
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;5710
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;6670
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;7906
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8650
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;9338
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;10037
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;11117
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11735
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;12370
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;12898
2017-06-13;Mardi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13662
2017-06-14;Mercredi;Zone FIMU;F;Resident;01 jours;Periode normale;8209
2017-06-14;Mercredi;Zone FIMU;F;Resident;02 jours;Periode normale;11199
2017-06-14;Mercredi;Zone FIMU;F;Resident;03 jours;Periode normale;12743
2017-06-14;Mercredi;Zone FIMU;F;Resident;04 jours;Periode normale;13308
2017-06-14;Mercredi;Zone FIMU;F;Resident;05 jours;Periode normale;15592
2017-06-14;Mercredi;Zone FIMU;F;Resident;06 jours;Periode normale;17301
2017-06-14;Mercredi;Zone FIMU;F;Resident;07 jours;Periode normale;18616
2017-06-14;Mercredi;Zone FIMU;F;Resident;08 jours;Periode normale;19718
2017-06-14;Mercredi;Zone FIMU;F;Resident;09 jours;Periode normale;20664
2017-06-14;Mercredi;Zone FIMU;F;Resident;10 jours;Periode normale;22022
2017-06-14;Mercredi;Zone FIMU;F;Resident;11 jours;Periode normale;24191
2017-06-14;Mercredi;Zone FIMU;F;Resident;12 jours;Periode normale;24944
2017-06-14;Mercredi;Zone FIMU;F;Resident;13 jours;Periode normale;25839
2017-06-14;Mercredi;Zone FIMU;F;Resident;14 jours;Periode normale;26422
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2206
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3522
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4181
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5299
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6668
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7404
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8207
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8989
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9516
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;12716
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;18238
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;20200
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;21038
2017-06-14;Mercredi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;21751
2017-06-14;Mercredi;Zone FIMU;H;Resident;01 jours;Periode normale;7091
2017-06-14;Mercredi;Zone FIMU;H;Resident;02 jours;Periode normale;9617
2017-06-14;Mercredi;Zone FIMU;H;Resident;03 jours;Periode normale;11374
2017-06-14;Mercredi;Zone FIMU;H;Resident;04 jours;Periode normale;12264
2017-06-14;Mercredi;Zone FIMU;H;Resident;05 jours;Periode normale;14291
2017-06-14;Mercredi;Zone FIMU;H;Resident;06 jours;Periode normale;15842
2017-06-14;Mercredi;Zone FIMU;H;Resident;07 jours;Periode normale;17140
2017-06-14;Mercredi;Zone FIMU;H;Resident;08 jours;Periode normale;18280
2017-06-14;Mercredi;Zone FIMU;H;Resident;09 jours;Periode normale;19381
2017-06-14;Mercredi;Zone FIMU;H;Resident;10 jours;Periode normale;21226
2017-06-14;Mercredi;Zone FIMU;H;Resident;11 jours;Periode normale;23615
2017-06-14;Mercredi;Zone FIMU;H;Resident;12 jours;Periode normale;24659
2017-06-14;Mercredi;Zone FIMU;H;Resident;13 jours;Periode normale;25524
2017-06-14;Mercredi;Zone FIMU;H;Resident;14 jours;Periode normale;26236
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2043
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3456
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4153
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5144
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;7051
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;8223
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;9258
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;10126
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;10812
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;14295
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;20725
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;22524
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;23371
2017-06-14;Mercredi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;24132
2017-06-14;Mercredi;Zone FIMU;NR;Resident;01 jours;Periode normale;1858
2017-06-14;Mercredi;Zone FIMU;NR;Resident;02 jours;Periode normale;2696
2017-06-14;Mercredi;Zone FIMU;NR;Resident;03 jours;Periode normale;3419
2017-06-14;Mercredi;Zone FIMU;NR;Resident;04 jours;Periode normale;3620
2017-06-14;Mercredi;Zone FIMU;NR;Resident;05 jours;Periode normale;4068
2017-06-14;Mercredi;Zone FIMU;NR;Resident;06 jours;Periode normale;891
2017-06-14;Mercredi;Zone FIMU;NR;Resident;07 jours;Periode normale;995
2017-06-14;Mercredi;Zone FIMU;NR;Resident;08 jours;Periode normale;1013
2017-06-14;Mercredi;Zone FIMU;NR;Resident;09 jours;Periode normale;1030
2017-06-14;Mercredi;Zone FIMU;NR;Resident;10 jours;Periode normale;1048
2017-06-14;Mercredi;Zone FIMU;NR;Resident;11 jours;Periode normale;1170
2017-06-14;Mercredi;Zone FIMU;NR;Resident;12 jours;Periode normale;1222
2017-06-14;Mercredi;Zone FIMU;NR;Resident;13 jours;Periode normale;1310
2017-06-14;Mercredi;Zone FIMU;NR;Resident;14 jours;Periode normale;1310
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1546
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;2267
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2932
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;3141
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3489
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;7613
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8803
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;9484
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;10156
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;10856
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11921
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;12525
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;13112
2017-06-14;Mercredi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13609
2017-06-15;Jeudi;Zone FIMU;F;Resident;01 jours;Periode normale;8206
2017-06-15;Jeudi;Zone FIMU;F;Resident;02 jours;Periode normale;11200
2017-06-15;Jeudi;Zone FIMU;F;Resident;03 jours;Periode normale;13161
2017-06-15;Jeudi;Zone FIMU;F;Resident;04 jours;Periode normale;14432
2017-06-15;Jeudi;Zone FIMU;F;Resident;05 jours;Periode normale;14947
2017-06-15;Jeudi;Zone FIMU;F;Resident;06 jours;Periode normale;17080
2017-06-15;Jeudi;Zone FIMU;F;Resident;07 jours;Periode normale;18533
2017-06-15;Jeudi;Zone FIMU;F;Resident;08 jours;Periode normale;19618
2017-06-15;Jeudi;Zone FIMU;F;Resident;09 jours;Periode normale;20642
2017-06-15;Jeudi;Zone FIMU;F;Resident;10 jours;Periode normale;21538
2017-06-15;Jeudi;Zone FIMU;F;Resident;11 jours;Periode normale;22775
2017-06-15;Jeudi;Zone FIMU;F;Resident;12 jours;Periode normale;24761
2017-06-15;Jeudi;Zone FIMU;F;Resident;13 jours;Periode normale;25425
2017-06-15;Jeudi;Zone FIMU;F;Resident;14 jours;Periode normale;26243
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2110
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3281
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4388
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5019
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6096
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7442
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8120
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8890
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9648
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;10176
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;13317
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;18827
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;20790
2017-06-15;Jeudi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;21629
2017-06-15;Jeudi;Zone FIMU;H;Resident;01 jours;Periode normale;6738
2017-06-15;Jeudi;Zone FIMU;H;Resident;02 jours;Periode normale;9834
2017-06-15;Jeudi;Zone FIMU;H;Resident;03 jours;Periode normale;11688
2017-06-15;Jeudi;Zone FIMU;H;Resident;04 jours;Periode normale;13113
2017-06-15;Jeudi;Zone FIMU;H;Resident;05 jours;Periode normale;13864
2017-06-15;Jeudi;Zone FIMU;H;Resident;06 jours;Periode normale;15709
2017-06-15;Jeudi;Zone FIMU;H;Resident;07 jours;Periode normale;17126
2017-06-15;Jeudi;Zone FIMU;H;Resident;08 jours;Periode normale;18269
2017-06-15;Jeudi;Zone FIMU;H;Resident;09 jours;Periode normale;19342
2017-06-15;Jeudi;Zone FIMU;H;Resident;10 jours;Periode normale;20381
2017-06-15;Jeudi;Zone FIMU;H;Resident;11 jours;Periode normale;22185
2017-06-15;Jeudi;Zone FIMU;H;Resident;12 jours;Periode normale;24405
2017-06-15;Jeudi;Zone FIMU;H;Resident;13 jours;Periode normale;25350
2017-06-15;Jeudi;Zone FIMU;H;Resident;14 jours;Periode normale;26199
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1884
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3121
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4389
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5040
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6032
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7889
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;9023
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;9966
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;10789
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;11465
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;14927
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;21333
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;23121
2017-06-15;Jeudi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;23969
2017-06-15;Jeudi;Zone FIMU;NR;Resident;01 jours;Periode normale;1783
2017-06-15;Jeudi;Zone FIMU;NR;Resident;02 jours;Periode normale;2631
2017-06-15;Jeudi;Zone FIMU;NR;Resident;03 jours;Periode normale;3275
2017-06-15;Jeudi;Zone FIMU;NR;Resident;04 jours;Periode normale;3871
2017-06-15;Jeudi;Zone FIMU;NR;Resident;05 jours;Periode normale;4057
2017-06-15;Jeudi;Zone FIMU;NR;Resident;06 jours;Periode normale;4449
2017-06-15;Jeudi;Zone FIMU;NR;Resident;07 jours;Periode normale;4891
2017-06-15;Jeudi;Zone FIMU;NR;Resident;08 jours;Periode normale;5501
2017-06-15;Jeudi;Zone FIMU;NR;Resident;09 jours;Periode normale;5831
2017-06-15;Jeudi;Zone FIMU;NR;Resident;10 jours;Periode normale;6177
2017-06-15;Jeudi;Zone FIMU;NR;Resident;11 jours;Periode normale;1064
2017-06-15;Jeudi;Zone FIMU;NR;Resident;12 jours;Periode normale;1186
2017-06-15;Jeudi;Zone FIMU;NR;Resident;13 jours;Periode normale;1239
2017-06-15;Jeudi;Zone FIMU;NR;Resident;14 jours;Periode normale;1326
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1446
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;2234
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2780
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;3357
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3550
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;3891
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;4364
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;4953
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;5306
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;5651
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11466
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;12532
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;13072
2017-06-15;Jeudi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13628
