Date;JourDeLaSemaine;ZoneAnalyse;Continent;Pays;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-28;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;28
2017-05-28;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;34
2017-05-28;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;38
2017-05-28;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;42
2017-05-28;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;42
2017-05-28;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;42
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;01 jours;Periode normale;43
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;02 jours;Periode normale;97
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;03 jours;Periode normale;146
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;04 jours;Periode normale;174
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;05 jours;Periode normale;202
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;06 jours;Periode normale;217
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;07 jours;Periode normale;232
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;08 jours;Periode normale;237
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;09 jours;Periode normale;259
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;10 jours;Periode normale;262
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;11 jours;Periode normale;271
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;12 jours;Periode normale;283
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;13 jours;Periode normale;291
2017-05-28;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;14 jours;Periode normale;299
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;01 jours;Periode normale;35
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;02 jours;Periode normale;51
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;03 jours;Periode normale;74
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;04 jours;Periode normale;93
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;05 jours;Periode normale;119
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;06 jours;Periode normale;129
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;07 jours;Periode normale;140
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;08 jours;Periode normale;175
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;09 jours;Periode normale;184
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;10 jours;Periode normale;193
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;11 jours;Periode normale;223
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;12 jours;Periode normale;256
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;13 jours;Periode normale;256
2017-05-28;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;14 jours;Periode normale;274
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;01 jours;Periode normale;51
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;02 jours;Periode normale;91
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;03 jours;Periode normale;109
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;04 jours;Periode normale;128
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;05 jours;Periode normale;138
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;06 jours;Periode normale;147
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;07 jours;Periode normale;157
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;08 jours;Periode normale;159
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;09 jours;Periode normale;166
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;10 jours;Periode normale;173
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;11 jours;Periode normale;185
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;12 jours;Periode normale;188
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;13 jours;Periode normale;215
2017-05-28;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;14 jours;Periode normale;215
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;01 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;02 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;03 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;04 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;05 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;06 jours;Periode normale;23
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;07 jours;Periode normale;23
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;08 jours;Periode normale;26
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;09 jours;Periode normale;26
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;10 jours;Periode normale;26
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;11 jours;Periode normale;29
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;12 jours;Periode normale;33
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;13 jours;Periode normale;41
2017-05-28;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;14 jours;Periode normale;46
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;01 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;02 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;03 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;04 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;05 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;06 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;07 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;08 jours;Periode normale;24
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;09 jours;Periode normale;24
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;10 jours;Periode normale;31
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;11 jours;Periode normale;44
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;12 jours;Periode normale;47
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;13 jours;Periode normale;51
2017-05-28;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;14 jours;Periode normale;51
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;01 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;02 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;03 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;04 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;05 jours;Periode normale;22
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;06 jours;Periode normale;31
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;07 jours;Periode normale;39
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;08 jours;Periode normale;41
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;09 jours;Periode normale;48
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;10 jours;Periode normale;53
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;11 jours;Periode normale;66
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;12 jours;Periode normale;79
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;13 jours;Periode normale;86
2017-05-28;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;14 jours;Periode normale;91
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;01 jours;Periode normale;25
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;02 jours;Periode normale;35
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;03 jours;Periode normale;45
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;04 jours;Periode normale;45
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;05 jours;Periode normale;58
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;06 jours;Periode normale;58
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;07 jours;Periode normale;58
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;08 jours;Periode normale;63
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;09 jours;Periode normale;63
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;10 jours;Periode normale;63
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;11 jours;Periode normale;73
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;12 jours;Periode normale;73
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;13 jours;Periode normale;73
2017-05-28;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;14 jours;Periode normale;78
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;01 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;02 jours;Periode normale;26
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;03 jours;Periode normale;34
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;04 jours;Periode normale;44
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;05 jours;Periode normale;44
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;06 jours;Periode normale;61
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;07 jours;Periode normale;61
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;08 jours;Periode normale;64
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;09 jours;Periode normale;64
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;10 jours;Periode normale;64
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;11 jours;Periode normale;80
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;12 jours;Periode normale;85
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;13 jours;Periode normale;85
2017-05-28;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;14 jours;Periode normale;90
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;03 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;04 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;05 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;06 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;07 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;08 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;09 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;10 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;11 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;12 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;13 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;14 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;06 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;07 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;08 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;09 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;10 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;11 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;12 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;13 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Scandinavie;Touriste Etranger;14 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;01 jours;Periode normale;35
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;02 jours;Periode normale;100
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;03 jours;Periode normale;150
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;04 jours;Periode normale;212
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;05 jours;Periode normale;232
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;06 jours;Periode normale;251
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;07 jours;Periode normale;259
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;08 jours;Periode normale;270
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;09 jours;Periode normale;307
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;10 jours;Periode normale;323
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;11 jours;Periode normale;332
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;12 jours;Periode normale;343
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;13 jours;Periode normale;367
2017-05-28;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;14 jours;Periode normale;383
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;01 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;02 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;03 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;04 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;05 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;06 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;07 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;08 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;09 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;10 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;11 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;12 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;13 jours;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;14 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;01 jours;Periode normale;27
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;02 jours;Periode normale;41
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;03 jours;Periode normale;50
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;04 jours;Periode normale;69
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;05 jours;Periode normale;75
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;06 jours;Periode normale;95
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;07 jours;Periode normale;96
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;08 jours;Periode normale;102
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;112
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;136
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;140
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;157
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;162
2017-05-29;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;169
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;04 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;05 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;06 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;07 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;08 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;29
2017-05-29;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;33
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;02 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;03 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;04 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;05 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;06 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;07 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;08 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;09 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;10 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;11 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;12 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;13 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;14 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;01 jours;Periode normale;39
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;02 jours;Periode normale;51
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;03 jours;Periode normale;51
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;04 jours;Periode normale;56
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;05 jours;Periode normale;56
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;06 jours;Periode normale;66
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;07 jours;Periode normale;66
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;08 jours;Periode normale;73
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;09 jours;Periode normale;73
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;10 jours;Periode normale;83
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;11 jours;Periode normale;86
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;12 jours;Periode normale;88
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;13 jours;Periode normale;91
2017-05-29;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;14 jours;Periode normale;91
2017-05-29;Lundi;Zone FIMU;Asie;Chine;Touriste Etranger;01 jours;Periode normale;#
2017-05-29;Lundi;Zone FIMU;Asie;Chine;Touriste Etranger;02 jours;Periode normale;#
