Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;981
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1379
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2016
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;2606
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;3057
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;3447
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;3704
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;4795
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;6896
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;7619
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;8016
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;8286
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;8500
2017-06-12;Lundi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;8769
2017-06-12;Lundi;Zone FIMU;55-64;Resident;01 jours;Periode normale;1853
2017-06-12;Lundi;Zone FIMU;55-64;Resident;02 jours;Periode normale;2228
2017-06-12;Lundi;Zone FIMU;55-64;Resident;03 jours;Periode normale;3147
2017-06-12;Lundi;Zone FIMU;55-64;Resident;04 jours;Periode normale;3846
2017-06-12;Lundi;Zone FIMU;55-64;Resident;05 jours;Periode normale;4269
2017-06-12;Lundi;Zone FIMU;55-64;Resident;06 jours;Periode normale;4717
2017-06-12;Lundi;Zone FIMU;55-64;Resident;07 jours;Periode normale;5093
2017-06-12;Lundi;Zone FIMU;55-64;Resident;08 jours;Periode normale;5539
2017-06-12;Lundi;Zone FIMU;55-64;Resident;09 jours;Periode normale;6238
2017-06-12;Lundi;Zone FIMU;55-64;Resident;10 jours;Periode normale;6530
2017-06-12;Lundi;Zone FIMU;55-64;Resident;11 jours;Periode normale;6812
2017-06-12;Lundi;Zone FIMU;55-64;Resident;12 jours;Periode normale;6995
2017-06-12;Lundi;Zone FIMU;55-64;Resident;13 jours;Periode normale;7224
2017-06-12;Lundi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7383
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;854
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1209
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;1785
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;2267
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;2823
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;3144
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;3436
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;4594
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;6438
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;7063
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;7361
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;7619
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;7938
2017-06-12;Lundi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;8244
2017-06-12;Lundi;Zone FIMU;<18;Resident;01 jours;Periode normale;2843
2017-06-12;Lundi;Zone FIMU;<18;Resident;02 jours;Periode normale;3393
2017-06-12;Lundi;Zone FIMU;<18;Resident;03 jours;Periode normale;4590
2017-06-12;Lundi;Zone FIMU;<18;Resident;04 jours;Periode normale;5501
2017-06-12;Lundi;Zone FIMU;<18;Resident;05 jours;Periode normale;6167
2017-06-12;Lundi;Zone FIMU;<18;Resident;06 jours;Periode normale;6769
2017-06-12;Lundi;Zone FIMU;<18;Resident;07 jours;Periode normale;7319
2017-06-12;Lundi;Zone FIMU;<18;Resident;08 jours;Periode normale;8030
2017-06-12;Lundi;Zone FIMU;<18;Resident;09 jours;Periode normale;9076
2017-06-12;Lundi;Zone FIMU;<18;Resident;10 jours;Periode normale;9495
2017-06-12;Lundi;Zone FIMU;<18;Resident;11 jours;Periode normale;9918
2017-06-12;Lundi;Zone FIMU;<18;Resident;12 jours;Periode normale;10213
2017-06-12;Lundi;Zone FIMU;<18;Resident;13 jours;Periode normale;10526
2017-06-12;Lundi;Zone FIMU;<18;Resident;14 jours;Periode normale;10785
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1280
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;1840
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;2672
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;3365
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;4039
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;4551
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;4969
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;6425
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;9027
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;9882
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;10371
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;10788
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;11170
2017-06-12;Lundi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;11587
2017-06-12;Lundi;Zone FIMU;>65;Resident;01 jours;Periode normale;2486
2017-06-12;Lundi;Zone FIMU;>65;Resident;02 jours;Periode normale;3039
2017-06-12;Lundi;Zone FIMU;>65;Resident;03 jours;Periode normale;3991
2017-06-12;Lundi;Zone FIMU;>65;Resident;04 jours;Periode normale;4855
2017-06-12;Lundi;Zone FIMU;>65;Resident;05 jours;Periode normale;5613
2017-06-12;Lundi;Zone FIMU;>65;Resident;06 jours;Periode normale;6114
2017-06-12;Lundi;Zone FIMU;>65;Resident;07 jours;Periode normale;6675
2017-06-12;Lundi;Zone FIMU;>65;Resident;08 jours;Periode normale;7317
2017-06-12;Lundi;Zone FIMU;>65;Resident;09 jours;Periode normale;8217
2017-06-12;Lundi;Zone FIMU;>65;Resident;10 jours;Periode normale;8570
2017-06-12;Lundi;Zone FIMU;>65;Resident;11 jours;Periode normale;8925
2017-06-12;Lundi;Zone FIMU;>65;Resident;12 jours;Periode normale;9315
2017-06-12;Lundi;Zone FIMU;>65;Resident;13 jours;Periode normale;9584
2017-06-12;Lundi;Zone FIMU;>65;Resident;14 jours;Periode normale;9908
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;873
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;1273
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;1952
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;2567
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;3188
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;3646
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;4047
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;5185
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;7081
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;7593
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;7994
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;8391
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;8662
2017-06-12;Lundi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;9025
2017-06-13;Mardi;Zone FIMU;18-24;Resident;01 jours;Periode normale;1438
2017-06-13;Mardi;Zone FIMU;18-24;Resident;02 jours;Periode normale;1884
2017-06-13;Mardi;Zone FIMU;18-24;Resident;03 jours;Periode normale;2056
2017-06-13;Mardi;Zone FIMU;18-24;Resident;04 jours;Periode normale;2528
2017-06-13;Mardi;Zone FIMU;18-24;Resident;05 jours;Periode normale;2870
2017-06-13;Mardi;Zone FIMU;18-24;Resident;06 jours;Periode normale;3157
2017-06-13;Mardi;Zone FIMU;18-24;Resident;07 jours;Periode normale;3390
2017-06-13;Mardi;Zone FIMU;18-24;Resident;08 jours;Periode normale;3583
2017-06-13;Mardi;Zone FIMU;18-24;Resident;09 jours;Periode normale;3891
2017-06-13;Mardi;Zone FIMU;18-24;Resident;10 jours;Periode normale;4332
2017-06-13;Mardi;Zone FIMU;18-24;Resident;11 jours;Periode normale;4522
2017-06-13;Mardi;Zone FIMU;18-24;Resident;12 jours;Periode normale;4700
2017-06-13;Mardi;Zone FIMU;18-24;Resident;13 jours;Periode normale;4811
2017-06-13;Mardi;Zone FIMU;18-24;Resident;14 jours;Periode normale;4941
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;856
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;1167
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;1443
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;1846
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;2131
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;2448
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;2707
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;2892
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;3535
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;4655
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;5062
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;5298
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;5505
2017-06-13;Mardi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;5704
2017-06-13;Mardi;Zone FIMU;25-34;Resident;01 jours;Periode normale;1664
2017-06-13;Mardi;Zone FIMU;25-34;Resident;02 jours;Periode normale;2378
2017-06-13;Mardi;Zone FIMU;25-34;Resident;03 jours;Periode normale;2640
2017-06-13;Mardi;Zone FIMU;25-34;Resident;04 jours;Periode normale;3349
2017-06-13;Mardi;Zone FIMU;25-34;Resident;05 jours;Periode normale;3731
2017-06-13;Mardi;Zone FIMU;25-34;Resident;06 jours;Periode normale;4054
2017-06-13;Mardi;Zone FIMU;25-34;Resident;07 jours;Periode normale;4342
2017-06-13;Mardi;Zone FIMU;25-34;Resident;08 jours;Periode normale;4607
2017-06-13;Mardi;Zone FIMU;25-34;Resident;09 jours;Periode normale;5062
2017-06-13;Mardi;Zone FIMU;25-34;Resident;10 jours;Periode normale;5706
2017-06-13;Mardi;Zone FIMU;25-34;Resident;11 jours;Periode normale;5983
2017-06-13;Mardi;Zone FIMU;25-34;Resident;12 jours;Periode normale;6249
2017-06-13;Mardi;Zone FIMU;25-34;Resident;13 jours;Periode normale;6382
2017-06-13;Mardi;Zone FIMU;25-34;Resident;14 jours;Periode normale;6555
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;1057
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;1504
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;1800
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;2338
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;2731
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;3091
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;3400
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;3685
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;4758
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;6684
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;7298
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;7594
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;7868
2017-06-13;Mardi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;8156
2017-06-13;Mardi;Zone FIMU;35-44;Resident;01 jours;Periode normale;2034
2017-06-13;Mardi;Zone FIMU;35-44;Resident;02 jours;Periode normale;2624
2017-06-13;Mardi;Zone FIMU;35-44;Resident;03 jours;Periode normale;2885
2017-06-13;Mardi;Zone FIMU;35-44;Resident;04 jours;Periode normale;3496
2017-06-13;Mardi;Zone FIMU;35-44;Resident;05 jours;Periode normale;3933
2017-06-13;Mardi;Zone FIMU;35-44;Resident;06 jours;Periode normale;4263
2017-06-13;Mardi;Zone FIMU;35-44;Resident;07 jours;Periode normale;4628
2017-06-13;Mardi;Zone FIMU;35-44;Resident;08 jours;Periode normale;4861
2017-06-13;Mardi;Zone FIMU;35-44;Resident;09 jours;Periode normale;5245
2017-06-13;Mardi;Zone FIMU;35-44;Resident;10 jours;Periode normale;5953
2017-06-13;Mardi;Zone FIMU;35-44;Resident;11 jours;Periode normale;6162
2017-06-13;Mardi;Zone FIMU;35-44;Resident;12 jours;Periode normale;6401
2017-06-13;Mardi;Zone FIMU;35-44;Resident;13 jours;Periode normale;6598
2017-06-13;Mardi;Zone FIMU;35-44;Resident;14 jours;Periode normale;6791
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1090
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1487
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;2006
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;2519
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;2833
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;3185
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;3495
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;3732
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;4637
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;6408
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;7078
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;7408
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;7679
2017-06-13;Mardi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;7933
2017-06-13;Mardi;Zone FIMU;45-54;Resident;01 jours;Periode normale;2297
2017-06-13;Mardi;Zone FIMU;45-54;Resident;02 jours;Periode normale;2935
2017-06-13;Mardi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3146
2017-06-13;Mardi;Zone FIMU;45-54;Resident;04 jours;Periode normale;3805
2017-06-13;Mardi;Zone FIMU;45-54;Resident;05 jours;Periode normale;4341
2017-06-13;Mardi;Zone FIMU;45-54;Resident;06 jours;Periode normale;4722
2017-06-13;Mardi;Zone FIMU;45-54;Resident;07 jours;Periode normale;5101
2017-06-13;Mardi;Zone FIMU;45-54;Resident;08 jours;Periode normale;5432
2017-06-13;Mardi;Zone FIMU;45-54;Resident;09 jours;Periode normale;5939
2017-06-13;Mardi;Zone FIMU;45-54;Resident;10 jours;Periode normale;6592
2017-06-13;Mardi;Zone FIMU;45-54;Resident;11 jours;Periode normale;6902
2017-06-13;Mardi;Zone FIMU;45-54;Resident;12 jours;Periode normale;7195
2017-06-13;Mardi;Zone FIMU;45-54;Resident;13 jours;Periode normale;7339
2017-06-13;Mardi;Zone FIMU;45-54;Resident;14 jours;Periode normale;7545
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1181
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1632
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;1991
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;2596
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;3051
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;3454
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;3816
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;4049
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;5129
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;7209
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;7918
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;8301
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;8564
2017-06-13;Mardi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;8777
2017-06-13;Mardi;Zone FIMU;55-64;Resident;01 jours;Periode normale;2100
2017-06-13;Mardi;Zone FIMU;55-64;Resident;02 jours;Periode normale;2676
2017-06-13;Mardi;Zone FIMU;55-64;Resident;03 jours;Periode normale;2940
2017-06-13;Mardi;Zone FIMU;55-64;Resident;04 jours;Periode normale;3696
2017-06-13;Mardi;Zone FIMU;55-64;Resident;05 jours;Periode normale;4269
2017-06-13;Mardi;Zone FIMU;55-64;Resident;06 jours;Periode normale;4607
2017-06-13;Mardi;Zone FIMU;55-64;Resident;07 jours;Periode normale;5024
2017-06-13;Mardi;Zone FIMU;55-64;Resident;08 jours;Periode normale;5334
2017-06-13;Mardi;Zone FIMU;55-64;Resident;09 jours;Periode normale;5757
2017-06-13;Mardi;Zone FIMU;55-64;Resident;10 jours;Periode normale;6410
2017-06-13;Mardi;Zone FIMU;55-64;Resident;11 jours;Periode normale;6677
2017-06-13;Mardi;Zone FIMU;55-64;Resident;12 jours;Periode normale;6945
2017-06-13;Mardi;Zone FIMU;55-64;Resident;13 jours;Periode normale;7111
2017-06-13;Mardi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7333
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;968
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1382
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;1693
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;2244
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;2665
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;3169
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;3465
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;3746
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;4899
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;6731
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;7353
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;7643
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;7895
2017-06-13;Mardi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;8213
2017-06-13;Mardi;Zone FIMU;<18;Resident;01 jours;Periode normale;3038
2017-06-13;Mardi;Zone FIMU;<18;Resident;02 jours;Periode normale;4003
2017-06-13;Mardi;Zone FIMU;<18;Resident;03 jours;Periode normale;4402
2017-06-13;Mardi;Zone FIMU;<18;Resident;04 jours;Periode normale;5406
2017-06-13;Mardi;Zone FIMU;<18;Resident;05 jours;Periode normale;6161
2017-06-13;Mardi;Zone FIMU;<18;Resident;06 jours;Periode normale;6747
2017-06-13;Mardi;Zone FIMU;<18;Resident;07 jours;Periode normale;7283
2017-06-13;Mardi;Zone FIMU;<18;Resident;08 jours;Periode normale;7737
2017-06-13;Mardi;Zone FIMU;<18;Resident;09 jours;Periode normale;8405
2017-06-13;Mardi;Zone FIMU;<18;Resident;10 jours;Periode normale;9385
2017-06-13;Mardi;Zone FIMU;<18;Resident;11 jours;Periode normale;9779
2017-06-13;Mardi;Zone FIMU;<18;Resident;12 jours;Periode normale;10170
2017-06-13;Mardi;Zone FIMU;<18;Resident;13 jours;Periode normale;10450
2017-06-13;Mardi;Zone FIMU;<18;Resident;14 jours;Periode normale;10743
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1526
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;2126
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;2635
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;3421
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;4000
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;4610
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;5090
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;5479
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;6923
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;9492
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;10340
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;10800
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;11197
2017-06-13;Mardi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;11575
2017-06-13;Mardi;Zone FIMU;>65;Resident;01 jours;Periode normale;2656
2017-06-13;Mardi;Zone FIMU;>65;Resident;02 jours;Periode normale;3564
2017-06-13;Mardi;Zone FIMU;>65;Resident;03 jours;Periode normale;3996
2017-06-13;Mardi;Zone FIMU;>65;Resident;04 jours;Periode normale;4817
2017-06-13;Mardi;Zone FIMU;>65;Resident;05 jours;Periode normale;5575
2017-06-13;Mardi;Zone FIMU;>65;Resident;06 jours;Periode normale;6266
2017-06-13;Mardi;Zone FIMU;>65;Resident;07 jours;Periode normale;6734
2017-06-13;Mardi;Zone FIMU;>65;Resident;08 jours;Periode normale;7225
2017-06-13;Mardi;Zone FIMU;>65;Resident;09 jours;Periode normale;7827
2017-06-13;Mardi;Zone FIMU;>65;Resident;10 jours;Periode normale;8661
2017-06-13;Mardi;Zone FIMU;>65;Resident;11 jours;Periode normale;8991
2017-06-13;Mardi;Zone FIMU;>65;Resident;12 jours;Periode normale;9314
2017-06-13;Mardi;Zone FIMU;>65;Resident;13 jours;Periode normale;9688
2017-06-13;Mardi;Zone FIMU;>65;Resident;14 jours;Periode normale;9939
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;1115
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;1586
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;1939
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;2590
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;3123
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;3702
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;4145
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;4520
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;5641
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;7510
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;8021
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;8399
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;8784
2017-06-13;Mardi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;9055
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;01 jours;Periode normale;1471
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;02 jours;Periode normale;2006
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;03 jours;Periode normale;2295
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;04 jours;Periode normale;2426
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;05 jours;Periode normale;2849
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;06 jours;Periode normale;3142
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;07 jours;Periode normale;3421
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;08 jours;Periode normale;3623
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;09 jours;Periode normale;3798
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;10 jours;Periode normale;4097
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;11 jours;Periode normale;4520
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;12 jours;Periode normale;4700
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;13 jours;Periode normale;4870
2017-06-14;Mercredi;Zone FIMU;18-24;Resident;14 jours;Periode normale;4968
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;781
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;1199
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;1463
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;1707
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;2101
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;2374
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;2682
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;2928
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;3107
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;3746
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;4858
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;5265
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;5490
2017-06-14;Mercredi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;5691
