Date;JourDeLaSemaine;Genre;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-06-02;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;661
2016-06-02;Jeudi;F;Visiteur;Journee;Résident ;All-FIMU;7084
2016-06-02;Jeudi;F;Visiteur;Journee;Touriste Français;All-FIMU;1700
2016-06-02;Jeudi;F;Excursionniste;Journee;Résident ;All-FIMU;1156
2016-06-02;Jeudi;F;Excursionniste;Journee;Touriste Français;All-FIMU;241
2016-06-02;Jeudi;H;Visiteur;Journee;Résident ;All-FIMU;6050
2016-06-02;Jeudi;H;Visiteur;Journee;Touriste Français;All-FIMU;1952
2016-06-02;Jeudi;H;Excursionniste;Journee;Résident ;All-FIMU;1033
2016-06-02;Jeudi;H;Excursionniste;Journee;Touriste Français;All-FIMU;407
2016-06-02;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;255
2016-06-02;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;86
2016-06-02;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-02;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-03;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13841
2016-06-03;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3796
2016-06-03;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2169
2016-06-03;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;602
2016-06-03;Vendredi;F;Visiteur;Journee;Résident ;All-FIMU;7136
2016-06-03;Vendredi;F;Visiteur;Journee;Touriste Français;All-FIMU;1630
2016-06-03;Vendredi;F;Excursionniste;Journee;Résident ;All-FIMU;1105
2016-06-03;Vendredi;F;Excursionniste;Journee;Touriste Français;All-FIMU;250
2016-06-03;Vendredi;H;Visiteur;Journee;Résident ;All-FIMU;6296
2016-06-03;Vendredi;H;Visiteur;Journee;Touriste Français;All-FIMU;2065
2016-06-03;Vendredi;H;Excursionniste;Journee;Résident ;All-FIMU;1013
2016-06-03;Vendredi;H;Excursionniste;Journee;Touriste Français;All-FIMU;316
2016-06-03;Vendredi;NR;Visiteur;Journee;Résident ;All-FIMU;409
2016-06-03;Vendredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;101
2016-06-03;Vendredi;NR;Excursionniste;Journee;Résident ;All-FIMU;51
2016-06-03;Vendredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;36
2016-06-04;Samedi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;11542
2016-06-04;Samedi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3934
2016-06-04;Samedi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1740
2016-06-04;Samedi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;594
2016-06-04;Samedi;F;Visiteur;Journee;Résident ;All-FIMU;5858
2016-06-04;Samedi;F;Visiteur;Journee;Touriste Français;All-FIMU;1689
2016-06-04;Samedi;F;Excursionniste;Journee;Résident ;All-FIMU;809
2016-06-04;Samedi;F;Excursionniste;Journee;Touriste Français;All-FIMU;209
2016-06-04;Samedi;H;Visiteur;Journee;Résident ;All-FIMU;5469
2016-06-04;Samedi;H;Visiteur;Journee;Touriste Français;All-FIMU;2137
2016-06-04;Samedi;H;Excursionniste;Journee;Résident ;All-FIMU;901
2016-06-04;Samedi;H;Excursionniste;Journee;Touriste Français;All-FIMU;365
2016-06-04;Samedi;NR;Visiteur;Journee;Résident ;All-FIMU;215
2016-06-04;Samedi;NR;Visiteur;Journee;Touriste Français;All-FIMU;108
2016-06-04;Samedi;NR;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-04;Samedi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-05;Dimanche;CUMUL;Visiteur;Journee;Résident ;All-FIMU;8021
2016-06-05;Dimanche;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;2566
2016-06-05;Dimanche;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1207
2016-06-05;Dimanche;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;499
2016-06-05;Dimanche;F;Visiteur;Journee;Résident ;All-FIMU;4057
2016-06-05;Dimanche;F;Visiteur;Journee;Touriste Français;All-FIMU;1101
2016-06-05;Dimanche;F;Excursionniste;Journee;Résident ;All-FIMU;583
2016-06-05;Dimanche;F;Excursionniste;Journee;Touriste Français;All-FIMU;217
2016-06-05;Dimanche;H;Visiteur;Journee;Résident ;All-FIMU;3729
2016-06-05;Dimanche;H;Visiteur;Journee;Touriste Français;All-FIMU;1396
2016-06-05;Dimanche;H;Excursionniste;Journee;Résident ;All-FIMU;604
2016-06-05;Dimanche;H;Excursionniste;Journee;Touriste Français;All-FIMU;266
2016-06-05;Dimanche;NR;Visiteur;Journee;Résident ;All-FIMU;235
2016-06-05;Dimanche;NR;Visiteur;Journee;Touriste Français;All-FIMU;69
2016-06-05;Dimanche;NR;Excursionniste;Journee;Résident ;All-FIMU;#
2016-06-05;Dimanche;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-06;Lundi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13836
2016-06-06;Lundi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3756
2016-06-06;Lundi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2430
2016-06-06;Lundi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;757
2016-06-06;Lundi;F;Visiteur;Journee;Résident ;All-FIMU;7077
2016-06-06;Lundi;F;Visiteur;Journee;Touriste Français;All-FIMU;1758
2016-06-06;Lundi;F;Excursionniste;Journee;Résident ;All-FIMU;1241
2016-06-06;Lundi;F;Excursionniste;Journee;Touriste Français;All-FIMU;311
2016-06-06;Lundi;H;Visiteur;Journee;Résident ;All-FIMU;6380
2016-06-06;Lundi;H;Visiteur;Journee;Touriste Français;All-FIMU;1882
2016-06-06;Lundi;H;Excursionniste;Journee;Résident ;All-FIMU;1148
2016-06-06;Lundi;H;Excursionniste;Journee;Touriste Français;All-FIMU;425
2016-06-06;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;379
2016-06-06;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;116
2016-06-06;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;41
2016-06-06;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;21
2016-06-07;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13725
2016-06-07;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3730
2016-06-07;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2183
2016-06-07;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;680
2016-06-07;Mardi;F;Visiteur;Journee;Résident ;All-FIMU;6996
2016-06-07;Mardi;F;Visiteur;Journee;Touriste Français;All-FIMU;1814
2016-06-07;Mardi;F;Excursionniste;Journee;Résident ;All-FIMU;1148
2016-06-07;Mardi;F;Excursionniste;Journee;Touriste Français;All-FIMU;326
2016-06-07;Mardi;H;Visiteur;Journee;Résident ;All-FIMU;6360
2016-06-07;Mardi;H;Visiteur;Journee;Touriste Français;All-FIMU;1806
2016-06-07;Mardi;H;Excursionniste;Journee;Résident ;All-FIMU;974
2016-06-07;Mardi;H;Excursionniste;Journee;Touriste Français;All-FIMU;326
2016-06-07;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;369
2016-06-07;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;110
2016-06-07;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;61
2016-06-07;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;28
