Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1694
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;1230
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;231
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;196
2016-05-16;Lundi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1421
2016-05-16;Lundi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;578
2016-05-16;Lundi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;231
2016-05-16;Lundi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;80
2016-05-16;Lundi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;59
2016-05-16;Lundi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;504
2016-05-16;Lundi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;689
2016-05-16;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-16;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;72
2016-05-16;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;322
2016-05-16;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1193
2016-05-16;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-16;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;240
2016-05-16;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;473
2016-05-16;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;318
2016-05-16;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-16;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;72
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3367
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;904
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;453
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;131
2016-05-16;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;1038
2016-05-16;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;155
2016-05-16;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;322
2016-05-16;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;36
2016-05-16;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3146
2016-05-16;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;192
2016-05-16;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;514
2016-05-16;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;72
2016-05-16;Lundi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;103
2016-05-16;Lundi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;43
2016-05-17;Mardi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13855
2016-05-17;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3529
2016-05-17;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2085
2016-05-17;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;736
2016-05-17;Mardi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;373
2016-05-17;Mardi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;57
2016-05-17;Mardi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;50
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1453
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;512
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;272
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;122
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1645
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;505
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;181
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;93
2016-05-17;Mardi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1382
2016-05-17;Mardi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;317
2016-05-17;Mardi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;121
2016-05-17;Mardi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;50
2016-05-17;Mardi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;72
2016-05-17;Mardi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;464
2016-05-17;Mardi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;317
2016-05-17;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;60
2016-05-17;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;71
2016-05-17;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;393
2016-05-17;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;822
2016-05-17;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-17;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;201
2016-05-17;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;656
2016-05-17;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;223
2016-05-17;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;131
2016-05-17;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;43
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3321
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;425
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;444
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;71
2016-05-17;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;1059
2016-05-17;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;93
2016-05-17;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;302
2016-05-17;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-17;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3109
2016-05-17;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;122
2016-05-17;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;494
2016-05-17;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;50
2016-05-17;Mardi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;64
2016-05-17;Mardi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;28
2016-05-18;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13355
2016-05-18;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3814
2016-05-18;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2349
2016-05-18;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;765
2016-05-18;Mercredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;384
2016-05-18;Mercredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;57
2016-05-18;Mercredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;80
2016-05-18;Mercredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1283
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;540
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;191
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;104
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1586
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;533
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;313
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;118
2016-05-18;Mercredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1303
2016-05-18;Mercredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;317
2016-05-18;Mercredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;131
2016-05-18;Mercredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;62
2016-05-18;Mercredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;79
2016-05-18;Mercredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-18;Mercredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;515
2016-05-18;Mercredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;367
2016-05-18;Mercredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;70
2016-05-18;Mercredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;55
2016-05-18;Mercredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;414
2016-05-18;Mercredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;879
2016-05-18;Mercredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;50
2016-05-18;Mercredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;202
2016-05-18;Mercredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;505
2016-05-18;Mercredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;266
2016-05-18;Mercredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;60
2016-05-18;Mercredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;62
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3243
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;425
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;434
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;55
2016-05-18;Mercredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;980
2016-05-18;Mercredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;136
2016-05-18;Mercredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;333
2016-05-18;Mercredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;34
2016-05-18;Mercredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3142
2016-05-18;Mercredi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;136
2016-05-18;Mercredi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;687
2016-05-18;Mercredi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;55
2016-05-18;Mercredi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;79
2016-05-18;Mercredi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13441
2016-05-19;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3715
2016-05-19;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2139
2016-05-19;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;609
2016-05-19;Jeudi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;333
2016-05-19;Jeudi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;77
2016-05-19;Jeudi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-19;Jeudi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1426
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;536
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;202
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;76
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1639
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;642
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;141
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;70
2016-05-19;Jeudi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1345
2016-05-19;Jeudi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;275
2016-05-19;Jeudi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;121
2016-05-19;Jeudi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;44
2016-05-19;Jeudi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;42
2016-05-19;Jeudi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;505
2016-05-19;Jeudi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;338
2016-05-19;Jeudi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;60
2016-05-19;Jeudi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;44
2016-05-19;Jeudi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;384
2016-05-19;Jeudi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;889
2016-05-19;Jeudi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-19;Jeudi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;230
2016-05-19;Jeudi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;607
2016-05-19;Jeudi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;254
2016-05-19;Jeudi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;80
2016-05-19;Jeudi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;38
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3136
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;360
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;374
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;51
2016-05-19;Jeudi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;1001
2016-05-19;Jeudi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;162
2016-05-19;Jeudi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;333
2016-05-19;Jeudi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3065
2016-05-19;Jeudi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;91
2016-05-19;Jeudi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;758
2016-05-19;Jeudi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;32
2016-05-19;Jeudi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;49
2016-05-19;Jeudi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;14296
2016-05-20;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4239
2016-05-20;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2122
2016-05-20;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;700
2016-05-20;Vendredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;344
2016-05-20;Vendredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;43
2016-05-20;Vendredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;60
2016-05-20;Vendredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1569
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;626
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;182
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;82
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1863
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;669
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;263
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;82
2016-05-20;Vendredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1488
2016-05-20;Vendredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;352
2016-05-20;Vendredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;151
2016-05-20;Vendredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;34
2016-05-20;Vendredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;64
2016-05-20;Vendredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;587
2016-05-20;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;438
2016-05-20;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;70
2016-05-20;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;75
2016-05-20;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;364
2016-05-20;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;863
2016-05-20;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;50
2016-05-20;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;191
2016-05-20;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;617
2016-05-20;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;287
2016-05-20;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;81
2016-05-20;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;82
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3150
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;539
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;364
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;47
2016-05-20;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;1154
2016-05-20;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;151
2016-05-20;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;344
2016-05-20;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;27
2016-05-20;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3160
2016-05-20;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;136
2016-05-20;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;557
2016-05-20;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;34
2016-05-20;Vendredi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;71
2016-05-20;Vendredi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;27
2016-05-21;Samedi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;11959
2016-05-21;Samedi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3531
2016-05-21;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1699
2016-05-21;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;507
2016-05-21;Samedi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;324
2016-05-21;Samedi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;64
2016-05-21;Samedi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-21;Samedi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-21;Samedi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;851
2016-05-21;Samedi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;519
2016-05-21;Samedi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;111
2016-05-21;Samedi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;135
2016-05-21;Samedi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1733
2016-05-21;Samedi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;570
2016-05-21;Samedi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;283
2016-05-21;Samedi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;52
2016-05-21;Samedi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;1084
2016-05-21;Samedi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;281
2016-05-21;Samedi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;131
2016-05-21;Samedi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;22
2016-05-21;Samedi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;#
2016-05-21;Samedi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;354
2016-05-21;Samedi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;310
2016-05-21;Samedi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-21;Samedi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;52
2016-05-21;Samedi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;253
2016-05-21;Samedi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;700
2016-05-21;Samedi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;50
2016-05-21;Samedi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;97
2016-05-21;Samedi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;405
2016-05-21;Samedi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;274
2016-05-21;Samedi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;30
2016-05-21;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3163
2016-05-21;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;498
2016-05-21;Samedi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;375
2016-05-21;Samedi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;37
2016-05-21;Samedi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;882
2016-05-21;Samedi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;129
2016-05-21;Samedi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;243
2016-05-21;Samedi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-21;Samedi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;2910
2016-05-21;Samedi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;108
2016-05-21;Samedi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;476
2016-05-21;Samedi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;22
2016-05-21;Samedi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;64
2016-05-21;Samedi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;30
