Date;JourDeLaSemaine;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-25;Mercredi;Visiteur;14J;Touriste Etranger;All-FIMU;9482
2016-05-26;Jeudi;Visiteur;1J;Résident ;All-FIMU;14335
2016-05-26;Jeudi;Visiteur;1J;Touriste Français;All-FIMU;3906
2016-05-26;Jeudi;Visiteur;1J;Touriste Etranger;All-FIMU;1119
2016-05-26;Jeudi;Visiteur;2J;Résident ;All-FIMU;19985
2016-05-26;Jeudi;Visiteur;2J;Touriste Français;All-FIMU;5635
2016-05-26;Jeudi;Visiteur;2J;Touriste Etranger;All-FIMU;1702
2016-05-26;Jeudi;Visiteur;3J;Résident ;All-FIMU;23732
2016-05-26;Jeudi;Visiteur;3J;Touriste Français;All-FIMU;7301
2016-05-26;Jeudi;Visiteur;3J;Touriste Etranger;All-FIMU;2156
2016-05-26;Jeudi;Visiteur;4J;Résident ;All-FIMU;26033
2016-05-26;Jeudi;Visiteur;4J;Touriste Français;All-FIMU;8396
2016-05-26;Jeudi;Visiteur;4J;Touriste Etranger;All-FIMU;2560
2016-05-26;Jeudi;Visiteur;5J;Résident ;All-FIMU;27408
2016-05-26;Jeudi;Visiteur;5J;Touriste Français;All-FIMU;9163
2016-05-26;Jeudi;Visiteur;5J;Touriste Etranger;All-FIMU;2968
2016-05-26;Jeudi;Visiteur;6J;Résident ;All-FIMU;30859
2016-05-26;Jeudi;Visiteur;6J;Touriste Français;All-FIMU;11365
2016-05-26;Jeudi;Visiteur;6J;Touriste Etranger;All-FIMU;3528
2016-05-26;Jeudi;Visiteur;7J;Résident ;All-FIMU;34005
2016-05-26;Jeudi;Visiteur;7J;Touriste Français;All-FIMU;13183
2016-05-26;Jeudi;Visiteur;7J;Touriste Etranger;All-FIMU;4097
2016-05-26;Jeudi;Visiteur;8J;Résident ;All-FIMU;36357
2016-05-26;Jeudi;Visiteur;8J;Touriste Français;All-FIMU;14476
2016-05-26;Jeudi;Visiteur;8J;Touriste Etranger;All-FIMU;4608
2016-05-26;Jeudi;Visiteur;9J;Résident ;All-FIMU;38556
2016-05-26;Jeudi;Visiteur;9J;Touriste Français;All-FIMU;15945
2016-05-26;Jeudi;Visiteur;9J;Touriste Etranger;All-FIMU;5122
2016-05-26;Jeudi;Visiteur;10J;Résident ;All-FIMU;40715
2016-05-26;Jeudi;Visiteur;10J;Touriste Français;All-FIMU;16910
2016-05-26;Jeudi;Visiteur;10J;Touriste Etranger;All-FIMU;5495
2016-05-26;Jeudi;Visiteur;11J;Résident ;All-FIMU;43820
2016-05-26;Jeudi;Visiteur;11J;Touriste Français;All-FIMU;21398
2016-05-26;Jeudi;Visiteur;11J;Touriste Etranger;All-FIMU;6628
2016-05-26;Jeudi;Visiteur;12J;Résident ;All-FIMU;49878
2016-05-26;Jeudi;Visiteur;12J;Touriste Français;All-FIMU;33863
2016-05-26;Jeudi;Visiteur;12J;Touriste Etranger;All-FIMU;9222
2016-05-26;Jeudi;Visiteur;13J;Résident ;All-FIMU;53635
2016-05-26;Jeudi;Visiteur;13J;Touriste Français;All-FIMU;39698
2016-05-26;Jeudi;Visiteur;13J;Touriste Etranger;All-FIMU;9222
2016-05-26;Jeudi;Visiteur;14J;Résident ;All-FIMU;55193
2016-05-26;Jeudi;Visiteur;14J;Touriste Français;All-FIMU;41086
2016-05-26;Jeudi;Visiteur;14J;Touriste Etranger;All-FIMU;9761
2016-05-27;Vendredi;Visiteur;1J;Résident ;All-FIMU;14606
2016-05-27;Vendredi;Visiteur;1J;Touriste Français;All-FIMU;4253
2016-05-27;Vendredi;Visiteur;1J;Touriste Etranger;All-FIMU;1061
2016-05-27;Vendredi;Visiteur;2J;Résident ;All-FIMU;20434
2016-05-27;Vendredi;Visiteur;2J;Touriste Français;All-FIMU;6494
2016-05-27;Vendredi;Visiteur;2J;Touriste Etranger;All-FIMU;1873
2016-05-27;Vendredi;Visiteur;3J;Résident ;All-FIMU;24833
2016-05-27;Vendredi;Visiteur;3J;Touriste Français;All-FIMU;7973
2016-05-27;Vendredi;Visiteur;3J;Touriste Etranger;All-FIMU;2409
2016-05-27;Vendredi;Visiteur;4J;Résident ;All-FIMU;27926
2016-05-27;Vendredi;Visiteur;4J;Touriste Français;All-FIMU;9479
2016-05-27;Vendredi;Visiteur;4J;Touriste Etranger;All-FIMU;2841
2016-05-27;Vendredi;Visiteur;5J;Résident ;All-FIMU;29855
2016-05-27;Vendredi;Visiteur;5J;Touriste Français;All-FIMU;10544
2016-05-27;Vendredi;Visiteur;5J;Touriste Etranger;All-FIMU;3229
2016-05-27;Vendredi;Visiteur;6J;Résident ;All-FIMU;31019
2016-05-27;Vendredi;Visiteur;6J;Touriste Français;All-FIMU;11295
2016-05-27;Vendredi;Visiteur;6J;Touriste Etranger;All-FIMU;3626
2016-05-27;Vendredi;Visiteur;7J;Résident ;All-FIMU;34071
2016-05-27;Vendredi;Visiteur;7J;Touriste Français;All-FIMU;13435
2016-05-27;Vendredi;Visiteur;7J;Touriste Etranger;All-FIMU;4180
2016-05-27;Vendredi;Visiteur;8J;Résident ;All-FIMU;36786
2016-05-27;Vendredi;Visiteur;8J;Touriste Français;All-FIMU;15171
2016-05-27;Vendredi;Visiteur;8J;Touriste Etranger;All-FIMU;4726
2016-05-27;Vendredi;Visiteur;9J;Résident ;All-FIMU;38909
2016-05-27;Vendredi;Visiteur;9J;Touriste Français;All-FIMU;16443
2016-05-27;Vendredi;Visiteur;9J;Touriste Etranger;All-FIMU;5230
2016-05-27;Vendredi;Visiteur;10J;Résident ;All-FIMU;40920
2016-05-27;Vendredi;Visiteur;10J;Touriste Français;All-FIMU;17904
2016-05-27;Vendredi;Visiteur;10J;Touriste Etranger;All-FIMU;5738
2016-05-27;Vendredi;Visiteur;11J;Résident ;All-FIMU;43002
2016-05-27;Vendredi;Visiteur;11J;Touriste Français;All-FIMU;18834
2016-05-27;Vendredi;Visiteur;11J;Touriste Etranger;All-FIMU;6110
2016-05-27;Vendredi;Visiteur;12J;Résident ;All-FIMU;45942
2016-05-27;Vendredi;Visiteur;12J;Touriste Français;All-FIMU;23286
2016-05-27;Vendredi;Visiteur;12J;Touriste Etranger;All-FIMU;8683
2016-05-27;Vendredi;Visiteur;13J;Résident ;All-FIMU;51709
2016-05-27;Vendredi;Visiteur;13J;Touriste Français;All-FIMU;35652
2016-05-27;Vendredi;Visiteur;13J;Touriste Etranger;All-FIMU;8683
2016-05-27;Vendredi;Visiteur;14J;Résident ;All-FIMU;55373
2016-05-27;Vendredi;Visiteur;14J;Touriste Français;All-FIMU;41452
2016-05-27;Vendredi;Visiteur;14J;Touriste Etranger;All-FIMU;9809
2016-05-28;Samedi;Visiteur;1J;Résident ;All-FIMU;11610
2016-05-28;Samedi;Visiteur;1J;Touriste Français;All-FIMU;4026
2016-05-28;Samedi;Visiteur;1J;Touriste Etranger;All-FIMU;1185
2016-05-28;Samedi;Visiteur;2J;Résident ;All-FIMU;19595
2016-05-28;Samedi;Visiteur;2J;Touriste Français;All-FIMU;7015
2016-05-28;Samedi;Visiteur;2J;Touriste Etranger;All-FIMU;1933
2016-05-28;Samedi;Visiteur;3J;Résident ;All-FIMU;24415
2016-05-28;Samedi;Visiteur;3J;Touriste Français;All-FIMU;9155
2016-05-28;Samedi;Visiteur;3J;Touriste Etranger;All-FIMU;2701
2016-05-28;Samedi;Visiteur;4J;Résident ;All-FIMU;28346
2016-05-28;Samedi;Visiteur;4J;Touriste Français;All-FIMU;10519
2016-05-28;Samedi;Visiteur;4J;Touriste Etranger;All-FIMU;3205
2016-05-28;Samedi;Visiteur;5J;Résident ;All-FIMU;31165
2016-05-28;Samedi;Visiteur;5J;Touriste Français;All-FIMU;11961
2016-05-28;Samedi;Visiteur;5J;Touriste Etranger;All-FIMU;3616
2016-05-28;Samedi;Visiteur;6J;Résident ;All-FIMU;32870
2016-05-28;Samedi;Visiteur;6J;Touriste Français;All-FIMU;12984
2016-05-28;Samedi;Visiteur;6J;Touriste Etranger;All-FIMU;3994
2016-05-28;Samedi;Visiteur;7J;Résident ;All-FIMU;33881
2016-05-28;Samedi;Visiteur;7J;Touriste Français;All-FIMU;13718
2016-05-28;Samedi;Visiteur;7J;Touriste Etranger;All-FIMU;4384
2016-05-28;Samedi;Visiteur;8J;Résident ;All-FIMU;36556
2016-05-28;Samedi;Visiteur;8J;Touriste Français;All-FIMU;15733
2016-05-28;Samedi;Visiteur;8J;Touriste Etranger;All-FIMU;4928
2016-05-28;Samedi;Visiteur;9J;Résident ;All-FIMU;39089
2016-05-28;Samedi;Visiteur;9J;Touriste Français;All-FIMU;17435
2016-05-28;Samedi;Visiteur;9J;Touriste Etranger;All-FIMU;5473
2016-05-28;Samedi;Visiteur;10J;Résident ;All-FIMU;41039
2016-05-28;Samedi;Visiteur;10J;Touriste Français;All-FIMU;18699
2016-05-28;Samedi;Visiteur;10J;Touriste Etranger;All-FIMU;5970
2016-05-28;Samedi;Visiteur;11J;Résident ;All-FIMU;42979
2016-05-28;Samedi;Visiteur;11J;Touriste Français;All-FIMU;20136
2016-05-28;Samedi;Visiteur;11J;Touriste Etranger;All-FIMU;6477
2016-05-28;Samedi;Visiteur;12J;Résident ;All-FIMU;44971
2016-05-28;Samedi;Visiteur;12J;Touriste Français;All-FIMU;21062
2016-05-28;Samedi;Visiteur;12J;Touriste Etranger;All-FIMU;7969
2016-05-28;Samedi;Visiteur;13J;Résident ;All-FIMU;47789
2016-05-28;Samedi;Visiteur;13J;Touriste Français;All-FIMU;25451
2016-05-28;Samedi;Visiteur;13J;Touriste Etranger;All-FIMU;7969
2016-05-28;Samedi;Visiteur;14J;Résident ;All-FIMU;53293
2016-05-28;Samedi;Visiteur;14J;Touriste Français;All-FIMU;37639
2016-05-28;Samedi;Visiteur;14J;Touriste Etranger;All-FIMU;9410
2016-05-29;Dimanche;Visiteur;1J;Résident ;All-FIMU;8299
2016-05-29;Dimanche;Visiteur;1J;Touriste Français;All-FIMU;2113
2016-05-29;Dimanche;Visiteur;1J;Touriste Etranger;All-FIMU;709
2016-05-29;Dimanche;Visiteur;2J;Résident ;All-FIMU;14381
2016-05-29;Dimanche;Visiteur;2J;Touriste Français;All-FIMU;5230
2016-05-29;Dimanche;Visiteur;2J;Touriste Etranger;All-FIMU;1688
2016-05-29;Dimanche;Visiteur;3J;Résident ;All-FIMU;21393
2016-05-29;Dimanche;Visiteur;3J;Touriste Français;All-FIMU;8053
2016-05-29;Dimanche;Visiteur;3J;Touriste Etranger;All-FIMU;2420
2016-05-29;Dimanche;Visiteur;4J;Résident ;All-FIMU;25921
2016-05-29;Dimanche;Visiteur;4J;Touriste Français;All-FIMU;10126
2016-05-29;Dimanche;Visiteur;4J;Touriste Etranger;All-FIMU;3165
2016-05-29;Dimanche;Visiteur;5J;Résident ;All-FIMU;29662
2016-05-29;Dimanche;Visiteur;5J;Touriste Français;All-FIMU;11462
2016-05-29;Dimanche;Visiteur;5J;Touriste Etranger;All-FIMU;3662
2016-05-29;Dimanche;Visiteur;6J;Résident ;All-FIMU;32381
2016-05-29;Dimanche;Visiteur;6J;Touriste Français;All-FIMU;12840
2016-05-29;Dimanche;Visiteur;6J;Touriste Etranger;All-FIMU;4054
2016-05-29;Dimanche;Visiteur;7J;Résident ;All-FIMU;34006
2016-05-29;Dimanche;Visiteur;7J;Touriste Français;All-FIMU;13866
2016-05-29;Dimanche;Visiteur;7J;Touriste Etranger;All-FIMU;4428
2016-05-29;Dimanche;Visiteur;8J;Résident ;All-FIMU;34906
2016-05-29;Dimanche;Visiteur;8J;Touriste Français;All-FIMU;14562
2016-05-29;Dimanche;Visiteur;8J;Touriste Etranger;All-FIMU;4819
2016-05-29;Dimanche;Visiteur;9J;Résident ;All-FIMU;37523
2016-05-29;Dimanche;Visiteur;9J;Touriste Français;All-FIMU;16554
2016-05-29;Dimanche;Visiteur;9J;Touriste Etranger;All-FIMU;5352
2016-05-29;Dimanche;Visiteur;10J;Résident ;All-FIMU;40007
2016-05-29;Dimanche;Visiteur;10J;Touriste Français;All-FIMU;18233
2016-05-29;Dimanche;Visiteur;10J;Touriste Etranger;All-FIMU;5890
2016-05-29;Dimanche;Visiteur;11J;Résident ;All-FIMU;41898
2016-05-29;Dimanche;Visiteur;11J;Touriste Français;All-FIMU;19482
2016-05-29;Dimanche;Visiteur;11J;Touriste Etranger;All-FIMU;6381
2016-05-29;Dimanche;Visiteur;12J;Résident ;All-FIMU;43799
2016-05-29;Dimanche;Visiteur;12J;Touriste Français;All-FIMU;20905
2016-05-29;Dimanche;Visiteur;12J;Touriste Etranger;All-FIMU;7251
2016-05-29;Dimanche;Visiteur;13J;Résident ;All-FIMU;45741
2016-05-29;Dimanche;Visiteur;13J;Touriste Français;All-FIMU;21829
2016-05-29;Dimanche;Visiteur;13J;Touriste Etranger;All-FIMU;7251
2016-05-29;Dimanche;Visiteur;14J;Résident ;All-FIMU;48531
2016-05-29;Dimanche;Visiteur;14J;Touriste Français;All-FIMU;26215
2016-05-29;Dimanche;Visiteur;14J;Touriste Etranger;All-FIMU;8369
2016-05-30;Lundi;Visiteur;1J;Résident ;All-FIMU;12371
2016-05-30;Lundi;Visiteur;1J;Touriste Français;All-FIMU;3127
2016-05-30;Lundi;Visiteur;1J;Touriste Etranger;All-FIMU;692
2016-05-30;Lundi;Visiteur;2J;Résident ;All-FIMU;15070
2016-05-30;Lundi;Visiteur;2J;Touriste Français;All-FIMU;4471
2016-05-30;Lundi;Visiteur;2J;Touriste Etranger;All-FIMU;1163
2016-05-30;Lundi;Visiteur;3J;Résident ;All-FIMU;20009
2016-05-30;Lundi;Visiteur;3J;Touriste Français;All-FIMU;7332
2016-05-30;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;2090
2016-05-30;Lundi;Visiteur;4J;Résident ;All-FIMU;24855
2016-05-30;Lundi;Visiteur;4J;Touriste Français;All-FIMU;9432
2016-05-30;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;2768
2016-05-30;Lundi;Visiteur;5J;Résident ;All-FIMU;28536
2016-05-30;Lundi;Visiteur;5J;Touriste Français;All-FIMU;11177
2016-05-30;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;3490
2016-05-30;Lundi;Visiteur;6J;Résident ;All-FIMU;31838
2016-05-30;Lundi;Visiteur;6J;Touriste Français;All-FIMU;12352
2016-05-30;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;3964
2016-05-30;Lundi;Visiteur;7J;Résident ;All-FIMU;34282
2016-05-30;Lundi;Visiteur;7J;Touriste Français;All-FIMU;13650
2016-05-30;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;4357
2016-05-30;Lundi;Visiteur;8J;Résident ;All-FIMU;35775
2016-05-30;Lundi;Visiteur;8J;Touriste Français;All-FIMU;14601
2016-05-30;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;4723
2016-05-30;Lundi;Visiteur;9J;Résident ;All-FIMU;36623
2016-05-30;Lundi;Visiteur;9J;Touriste Français;All-FIMU;15289
2016-05-30;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;5109
2016-05-30;Lundi;Visiteur;10J;Résident ;All-FIMU;39139
2016-05-30;Lundi;Visiteur;10J;Touriste Français;All-FIMU;17268
2016-05-30;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;5640
2016-05-30;Lundi;Visiteur;11J;Résident ;All-FIMU;41429
2016-05-30;Lundi;Visiteur;11J;Touriste Français;All-FIMU;18885
2016-05-30;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;6171
2016-05-30;Lundi;Visiteur;12J;Résident ;All-FIMU;43136
2016-05-30;Lundi;Visiteur;12J;Touriste Français;All-FIMU;20132
2016-05-30;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;7173
2016-05-30;Lundi;Visiteur;13J;Résident ;All-FIMU;44966
2016-05-30;Lundi;Visiteur;13J;Touriste Français;All-FIMU;21529
2016-05-30;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;7173
2016-05-30;Lundi;Visiteur;14J;Résident ;All-FIMU;46858
2016-05-30;Lundi;Visiteur;14J;Touriste Français;All-FIMU;22451
2016-05-30;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;7536
2016-05-31;Mardi;Visiteur;1J;Résident ;All-FIMU;13438
2016-05-31;Mardi;Visiteur;1J;Touriste Français;All-FIMU;3385
2016-05-31;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;785
2016-05-31;Mardi;Visiteur;2J;Résident ;All-FIMU;17427
2016-05-31;Mardi;Visiteur;2J;Touriste Français;All-FIMU;4903
2016-05-31;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;1147
2016-05-31;Mardi;Visiteur;3J;Résident ;All-FIMU;19452
2016-05-31;Mardi;Visiteur;3J;Touriste Français;All-FIMU;6189
2016-05-31;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;1595
2016-05-31;Mardi;Visiteur;4J;Résident ;All-FIMU;23553
2016-05-31;Mardi;Visiteur;4J;Touriste Français;All-FIMU;8941
2016-05-31;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;2505
2016-05-31;Mardi;Visiteur;5J;Résident ;All-FIMU;27818
2016-05-31;Mardi;Visiteur;5J;Touriste Français;All-FIMU;10792
2016-05-31;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;3160
2016-05-31;Mardi;Visiteur;6J;Résident ;All-FIMU;31009
2016-05-31;Mardi;Visiteur;6J;Touriste Français;All-FIMU;12371
2016-05-31;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;3859
2016-05-31;Mardi;Visiteur;7J;Résident ;All-FIMU;34056
2016-05-31;Mardi;Visiteur;7J;Touriste Français;All-FIMU;13509
2016-05-31;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;4322
2016-05-31;Mardi;Visiteur;8J;Résident ;All-FIMU;36194
2016-05-31;Mardi;Visiteur;8J;Touriste Français;All-FIMU;14728
2016-05-31;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;4692
2016-05-31;Mardi;Visiteur;9J;Résident ;All-FIMU;37595
2016-05-31;Mardi;Visiteur;9J;Touriste Français;All-FIMU;15664
2016-05-31;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;5047
2016-05-31;Mardi;Visiteur;10J;Résident ;All-FIMU;38413
2016-05-31;Mardi;Visiteur;10J;Touriste Français;All-FIMU;16340
2016-05-31;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;5431
2016-05-31;Mardi;Visiteur;11J;Résident ;All-FIMU;40765
2016-05-31;Mardi;Visiteur;11J;Touriste Français;All-FIMU;18287
2016-05-31;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;5963
2016-05-31;Mardi;Visiteur;12J;Résident ;All-FIMU;42903
2016-05-31;Mardi;Visiteur;12J;Touriste Français;All-FIMU;19878
2016-05-31;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;6960
2016-05-31;Mardi;Visiteur;13J;Résident ;All-FIMU;44488
2016-05-31;Mardi;Visiteur;13J;Touriste Français;All-FIMU;21084
2016-05-31;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;6960
2016-05-31;Mardi;Visiteur;14J;Résident ;All-FIMU;46165
2016-05-31;Mardi;Visiteur;14J;Touriste Français;All-FIMU;22460
2016-05-31;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;7475
2016-06-01;Mercredi;Visiteur;1J;Résident ;All-FIMU;13550
2016-06-01;Mercredi;Visiteur;1J;Touriste Français;All-FIMU;3556
2016-06-01;Mercredi;Visiteur;1J;Touriste Etranger;All-FIMU;904
2016-06-01;Mercredi;Visiteur;2J;Résident ;All-FIMU;18718
2016-06-01;Mercredi;Visiteur;2J;Touriste Français;All-FIMU;5288
2016-06-01;Mercredi;Visiteur;2J;Touriste Etranger;All-FIMU;1404
2016-06-01;Mercredi;Visiteur;3J;Résident ;All-FIMU;21686
2016-06-01;Mercredi;Visiteur;3J;Touriste Français;All-FIMU;6500
2016-06-01;Mercredi;Visiteur;3J;Touriste Etranger;All-FIMU;1720
2016-06-01;Mercredi;Visiteur;4J;Résident ;All-FIMU;23334
2016-06-01;Mercredi;Visiteur;4J;Touriste Français;All-FIMU;7701
2016-06-01;Mercredi;Visiteur;4J;Touriste Etranger;All-FIMU;2154
2016-06-01;Mercredi;Visiteur;5J;Résident ;All-FIMU;27008
2016-06-01;Mercredi;Visiteur;5J;Touriste Français;All-FIMU;10402
2016-06-01;Mercredi;Visiteur;5J;Touriste Etranger;All-FIMU;3049
2016-06-01;Mercredi;Visiteur;6J;Résident ;All-FIMU;30775
2016-06-01;Mercredi;Visiteur;6J;Touriste Français;All-FIMU;12178
2016-06-01;Mercredi;Visiteur;6J;Touriste Etranger;All-FIMU;3673
2016-06-01;Mercredi;Visiteur;7J;Résident ;All-FIMU;33661
2016-06-01;Mercredi;Visiteur;7J;Touriste Français;All-FIMU;13688
2016-06-01;Mercredi;Visiteur;7J;Touriste Etranger;All-FIMU;4361
2016-06-01;Mercredi;Visiteur;8J;Résident ;All-FIMU;36291
2016-06-01;Mercredi;Visiteur;8J;Touriste Français;All-FIMU;14730
2016-06-01;Mercredi;Visiteur;8J;Touriste Etranger;All-FIMU;4816
2016-06-01;Mercredi;Visiteur;9J;Résident ;All-FIMU;38266
2016-06-01;Mercredi;Visiteur;9J;Touriste Français;All-FIMU;15913
2016-06-01;Mercredi;Visiteur;9J;Touriste Etranger;All-FIMU;5183
2016-06-01;Mercredi;Visiteur;10J;Résident ;All-FIMU;39576
2016-06-01;Mercredi;Visiteur;10J;Touriste Français;All-FIMU;16821
2016-06-01;Mercredi;Visiteur;10J;Touriste Etranger;All-FIMU;5535
2016-06-01;Mercredi;Visiteur;11J;Résident ;All-FIMU;40375
2016-06-01;Mercredi;Visiteur;11J;Touriste Français;All-FIMU;17467
2016-06-01;Mercredi;Visiteur;11J;Touriste Etranger;All-FIMU;5913
2016-06-01;Mercredi;Visiteur;12J;Résident ;All-FIMU;42565
2016-06-01;Mercredi;Visiteur;12J;Touriste Français;All-FIMU;19387
2016-06-01;Mercredi;Visiteur;12J;Touriste Etranger;All-FIMU;6948
2016-06-01;Mercredi;Visiteur;13J;Résident ;All-FIMU;44612
2016-06-01;Mercredi;Visiteur;13J;Touriste Français;All-FIMU;20917
2016-06-01;Mercredi;Visiteur;13J;Touriste Etranger;All-FIMU;6948
2016-06-01;Mercredi;Visiteur;14J;Résident ;All-FIMU;46075
2016-06-01;Mercredi;Visiteur;14J;Touriste Français;All-FIMU;22104
2016-06-01;Mercredi;Visiteur;14J;Touriste Etranger;All-FIMU;7413
2016-06-02;Jeudi;Visiteur;1J;Résident ;All-FIMU;13391
2016-06-02;Jeudi;Visiteur;1J;Touriste Français;All-FIMU;3739
2016-06-02;Jeudi;Visiteur;1J;Touriste Etranger;All-FIMU;892
2016-06-02;Jeudi;Visiteur;2J;Résident ;All-FIMU;18950
2016-06-02;Jeudi;Visiteur;2J;Touriste Français;All-FIMU;5599
2016-06-02;Jeudi;Visiteur;2J;Touriste Etranger;All-FIMU;1458
2016-06-02;Jeudi;Visiteur;3J;Résident ;All-FIMU;22472
2016-06-02;Jeudi;Visiteur;3J;Touriste Français;All-FIMU;6878
2016-06-02;Jeudi;Visiteur;3J;Touriste Etranger;All-FIMU;1890
2016-06-02;Jeudi;Visiteur;4J;Résident ;All-FIMU;24888
2016-06-02;Jeudi;Visiteur;4J;Touriste Français;All-FIMU;7927
2016-06-02;Jeudi;Visiteur;4J;Touriste Etranger;All-FIMU;2185
2016-06-02;Jeudi;Visiteur;5J;Résident ;All-FIMU;26393
2016-06-02;Jeudi;Visiteur;5J;Touriste Français;All-FIMU;9096
2016-06-02;Jeudi;Visiteur;5J;Touriste Etranger;All-FIMU;2624
2016-06-02;Jeudi;Visiteur;6J;Résident ;All-FIMU;29751
2016-06-02;Jeudi;Visiteur;6J;Touriste Français;All-FIMU;11740
2016-06-02;Jeudi;Visiteur;6J;Touriste Etranger;All-FIMU;3513
2016-06-02;Jeudi;Visiteur;7J;Résident ;All-FIMU;33222
2016-06-02;Jeudi;Visiteur;7J;Touriste Français;All-FIMU;13421
2016-06-02;Jeudi;Visiteur;7J;Touriste Etranger;All-FIMU;4119
2016-06-02;Jeudi;Visiteur;8J;Résident ;All-FIMU;35812
2016-06-02;Jeudi;Visiteur;8J;Touriste Français;All-FIMU;14846
2016-06-02;Jeudi;Visiteur;8J;Touriste Etranger;All-FIMU;4803
2016-06-02;Jeudi;Visiteur;9J;Résident ;All-FIMU;38270
2016-06-02;Jeudi;Visiteur;9J;Touriste Français;All-FIMU;15857
2016-06-02;Jeudi;Visiteur;9J;Touriste Etranger;All-FIMU;5243
2016-06-02;Jeudi;Visiteur;10J;Résident ;All-FIMU;40133
2016-06-02;Jeudi;Visiteur;10J;Touriste Français;All-FIMU;17022
2016-06-02;Jeudi;Visiteur;10J;Touriste Etranger;All-FIMU;5604
2016-06-02;Jeudi;Visiteur;11J;Résident ;All-FIMU;41341
2016-06-02;Jeudi;Visiteur;11J;Touriste Français;All-FIMU;17893
2016-06-02;Jeudi;Visiteur;11J;Touriste Etranger;All-FIMU;5945
2016-06-02;Jeudi;Visiteur;12J;Résident ;All-FIMU;42119
2016-06-02;Jeudi;Visiteur;12J;Touriste Français;All-FIMU;18528
2016-06-02;Jeudi;Visiteur;12J;Touriste Etranger;All-FIMU;6842
2016-06-02;Jeudi;Visiteur;13J;Résident ;All-FIMU;44187
2016-06-02;Jeudi;Visiteur;13J;Touriste Français;All-FIMU;20426
2016-06-02;Jeudi;Visiteur;13J;Touriste Etranger;All-FIMU;6842
2016-06-02;Jeudi;Visiteur;14J;Résident ;All-FIMU;46132
2016-06-02;Jeudi;Visiteur;14J;Touriste Français;All-FIMU;21884
2016-06-02;Jeudi;Visiteur;14J;Touriste Etranger;All-FIMU;7344
2016-06-03;Vendredi;Visiteur;1J;Résident ;All-FIMU;13842
2016-06-03;Vendredi;Visiteur;1J;Touriste Français;All-FIMU;3797
2016-06-03;Vendredi;Visiteur;1J;Touriste Etranger;All-FIMU;1072
2016-06-03;Vendredi;Visiteur;2J;Résident ;All-FIMU;19013
2016-06-03;Vendredi;Visiteur;2J;Touriste Français;All-FIMU;5823
2016-06-03;Vendredi;Visiteur;2J;Touriste Etranger;All-FIMU;1641
2016-06-03;Vendredi;Visiteur;3J;Résident ;All-FIMU;23160
2016-06-03;Vendredi;Visiteur;3J;Touriste Français;All-FIMU;7428
2016-06-03;Vendredi;Visiteur;3J;Touriste Etranger;All-FIMU;2165
2016-06-03;Vendredi;Visiteur;4J;Résident ;All-FIMU;25986
2016-06-03;Vendredi;Visiteur;4J;Touriste Français;All-FIMU;8552
2016-06-03;Vendredi;Visiteur;4J;Touriste Etranger;All-FIMU;2503
2016-06-03;Vendredi;Visiteur;5J;Résident ;All-FIMU;28085
2016-06-03;Vendredi;Visiteur;5J;Touriste Français;All-FIMU;9503
2016-06-03;Vendredi;Visiteur;5J;Touriste Etranger;All-FIMU;2772
2016-06-03;Vendredi;Visiteur;6J;Résident ;All-FIMU;29457
2016-06-03;Vendredi;Visiteur;6J;Touriste Français;All-FIMU;10651
2016-06-03;Vendredi;Visiteur;6J;Touriste Etranger;All-FIMU;3195
2016-06-03;Vendredi;Visiteur;7J;Résident ;All-FIMU;32528
2016-06-03;Vendredi;Visiteur;7J;Touriste Français;All-FIMU;13233
2016-06-03;Vendredi;Visiteur;7J;Touriste Etranger;All-FIMU;4065
2016-06-03;Vendredi;Visiteur;8J;Résident ;All-FIMU;35661
2016-06-03;Vendredi;Visiteur;8J;Touriste Français;All-FIMU;14793
