Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-04-26;Mardi;22:30:00;Présent;Touriste Français;All-FIMU;1152
2016-04-26;Mardi;22:30:00;Présent;Touriste Etranger;All-FIMU;461
2016-04-26;Mardi;23:00:00;Présent;Résident ;All-FIMU;5047
2016-04-26;Mardi;23:00:00;Présent;Touriste Français;All-FIMU;1132
2016-04-26;Mardi;23:00:00;Présent;Touriste Etranger;All-FIMU;435
2016-04-26;Mardi;23:30:00;Présent;Résident ;All-FIMU;4891
2016-04-26;Mardi;23:30:00;Présent;Touriste Français;All-FIMU;1089
2016-04-26;Mardi;23:30:00;Présent;Touriste Etranger;All-FIMU;413
2016-04-27;Mercredi;12:00:00;Présent;Résident ;All-FIMU;8696
2016-04-27;Mercredi;12:00:00;Présent;Touriste Français;All-FIMU;2448
2016-04-27;Mercredi;12:00:00;Présent;Touriste Etranger;All-FIMU;685
2016-04-27;Mercredi;12:30:00;Présent;Résident ;All-FIMU;8646
2016-04-27;Mercredi;12:30:00;Présent;Touriste Français;All-FIMU;2397
2016-04-27;Mercredi;12:30:00;Présent;Touriste Etranger;All-FIMU;684
2016-04-27;Mercredi;13:00:00;Présent;Résident ;All-FIMU;8149
2016-04-27;Mercredi;13:00:00;Présent;Touriste Français;All-FIMU;2452
2016-04-27;Mercredi;13:00:00;Présent;Touriste Etranger;All-FIMU;618
2016-04-27;Mercredi;13:30:00;Présent;Résident ;All-FIMU;7631
2016-04-27;Mercredi;13:30:00;Présent;Touriste Français;All-FIMU;2315
2016-04-27;Mercredi;13:30:00;Présent;Touriste Etranger;All-FIMU;663
2016-04-27;Mercredi;14:00:00;Présent;Résident ;All-FIMU;7833
2016-04-27;Mercredi;14:00:00;Présent;Touriste Français;All-FIMU;2317
2016-04-27;Mercredi;14:00:00;Présent;Touriste Etranger;All-FIMU;690
2016-04-27;Mercredi;14:30:00;Présent;Résident ;All-FIMU;8438
2016-04-27;Mercredi;14:30:00;Présent;Touriste Français;All-FIMU;2411
2016-04-27;Mercredi;14:30:00;Présent;Touriste Etranger;All-FIMU;799
2016-04-27;Mercredi;15:00:00;Présent;Résident ;All-FIMU;8560
2016-04-27;Mercredi;15:00:00;Présent;Touriste Français;All-FIMU;2310
2016-04-27;Mercredi;15:00:00;Présent;Touriste Etranger;All-FIMU;736
2016-04-27;Mercredi;15:30:00;Présent;Résident ;All-FIMU;8404
2016-04-27;Mercredi;15:30:00;Présent;Touriste Français;All-FIMU;2298
2016-04-27;Mercredi;15:30:00;Présent;Touriste Etranger;All-FIMU;732
2016-04-27;Mercredi;16:00:00;Présent;Résident ;All-FIMU;8261
2016-04-27;Mercredi;16:00:00;Présent;Touriste Français;All-FIMU;2253
2016-04-27;Mercredi;16:00:00;Présent;Touriste Etranger;All-FIMU;764
2016-04-27;Mercredi;16:30:00;Présent;Résident ;All-FIMU;8133
2016-04-27;Mercredi;16:30:00;Présent;Touriste Français;All-FIMU;2385
2016-04-27;Mercredi;16:30:00;Présent;Touriste Etranger;All-FIMU;657
2016-04-27;Mercredi;17:00:00;Présent;Résident ;All-FIMU;8323
2016-04-27;Mercredi;17:00:00;Présent;Touriste Français;All-FIMU;2500
2016-04-27;Mercredi;17:00:00;Présent;Touriste Etranger;All-FIMU;639
2016-04-27;Mercredi;17:30:00;Présent;Résident ;All-FIMU;8160
2016-04-27;Mercredi;17:30:00;Présent;Touriste Français;All-FIMU;2495
2016-04-27;Mercredi;17:30:00;Présent;Touriste Etranger;All-FIMU;595
2016-04-27;Mercredi;18:00:00;Présent;Résident ;All-FIMU;8056
2016-04-27;Mercredi;18:00:00;Présent;Touriste Français;All-FIMU;2394
2016-04-27;Mercredi;18:00:00;Présent;Touriste Etranger;All-FIMU;584
2016-04-27;Mercredi;18:30:00;Présent;Résident ;All-FIMU;7589
2016-04-27;Mercredi;18:30:00;Présent;Touriste Français;All-FIMU;2124
2016-04-27;Mercredi;18:30:00;Présent;Touriste Etranger;All-FIMU;539
2016-04-27;Mercredi;19:00:00;Présent;Résident ;All-FIMU;7453
2016-04-27;Mercredi;19:00:00;Présent;Touriste Français;All-FIMU;1990
2016-04-27;Mercredi;19:00:00;Présent;Touriste Etranger;All-FIMU;534
2016-04-27;Mercredi;19:30:00;Présent;Résident ;All-FIMU;6980
2016-04-27;Mercredi;19:30:00;Présent;Touriste Français;All-FIMU;1931
2016-04-27;Mercredi;19:30:00;Présent;Touriste Etranger;All-FIMU;496
2016-04-27;Mercredi;20:00:00;Présent;Résident ;All-FIMU;6792
2016-04-27;Mercredi;20:00:00;Présent;Touriste Français;All-FIMU;1935
2016-04-27;Mercredi;20:00:00;Présent;Touriste Etranger;All-FIMU;419
2016-04-27;Mercredi;20:30:00;Présent;Résident ;All-FIMU;6282
2016-04-27;Mercredi;20:30:00;Présent;Touriste Français;All-FIMU;1955
2016-04-27;Mercredi;20:30:00;Présent;Touriste Etranger;All-FIMU;401
2016-04-27;Mercredi;21:00:00;Présent;Résident ;All-FIMU;6249
2016-04-27;Mercredi;21:00:00;Présent;Touriste Français;All-FIMU;1826
2016-04-27;Mercredi;21:00:00;Présent;Touriste Etranger;All-FIMU;400
2016-04-27;Mercredi;21:30:00;Présent;Résident ;All-FIMU;5974
2016-04-27;Mercredi;21:30:00;Présent;Touriste Français;All-FIMU;1640
2016-04-27;Mercredi;21:30:00;Présent;Touriste Etranger;All-FIMU;401
2016-04-27;Mercredi;22:00:00;Présent;Résident ;All-FIMU;5612
2016-04-27;Mercredi;22:00:00;Présent;Touriste Français;All-FIMU;1256
2016-04-27;Mercredi;22:00:00;Présent;Touriste Etranger;All-FIMU;391
2016-04-27;Mercredi;22:30:00;Présent;Résident ;All-FIMU;5494
2016-04-27;Mercredi;22:30:00;Présent;Touriste Français;All-FIMU;1161
2016-04-27;Mercredi;22:30:00;Présent;Touriste Etranger;All-FIMU;383
2016-04-27;Mercredi;23:00:00;Présent;Résident ;All-FIMU;5389
2016-04-27;Mercredi;23:00:00;Présent;Touriste Français;All-FIMU;1104
2016-04-27;Mercredi;23:00:00;Présent;Touriste Etranger;All-FIMU;371
2016-04-27;Mercredi;23:30:00;Présent;Résident ;All-FIMU;5167
2016-04-27;Mercredi;23:30:00;Présent;Touriste Français;All-FIMU;1063
2016-04-27;Mercredi;23:30:00;Présent;Touriste Etranger;All-FIMU;357
2016-04-28;Jeudi;12:00:00;Présent;Résident ;All-FIMU;8884
2016-04-28;Jeudi;12:00:00;Présent;Touriste Français;All-FIMU;2788
2016-04-28;Jeudi;12:00:00;Présent;Touriste Etranger;All-FIMU;141
2016-04-28;Jeudi;12:30:00;Présent;Résident ;All-FIMU;8431
2016-04-28;Jeudi;12:30:00;Présent;Touriste Français;All-FIMU;2927
2016-04-28;Jeudi;12:30:00;Présent;Touriste Etranger;All-FIMU;177
2016-04-28;Jeudi;13:00:00;Présent;Résident ;All-FIMU;8206
2016-04-28;Jeudi;13:00:00;Présent;Touriste Français;All-FIMU;2948
2016-04-28;Jeudi;13:00:00;Présent;Touriste Etranger;All-FIMU;200
2016-04-28;Jeudi;13:30:00;Présent;Résident ;All-FIMU;8193
2016-04-28;Jeudi;13:30:00;Présent;Touriste Français;All-FIMU;2604
2016-04-28;Jeudi;13:30:00;Présent;Touriste Etranger;All-FIMU;221
2016-04-28;Jeudi;14:00:00;Présent;Résident ;All-FIMU;8597
2016-04-28;Jeudi;14:00:00;Présent;Touriste Français;All-FIMU;2500
2016-04-28;Jeudi;14:00:00;Présent;Touriste Etranger;All-FIMU;243
2016-04-28;Jeudi;14:30:00;Présent;Résident ;All-FIMU;8772
2016-04-28;Jeudi;14:30:00;Présent;Touriste Français;All-FIMU;2404
2016-04-28;Jeudi;14:30:00;Présent;Touriste Etranger;All-FIMU;244
2016-04-28;Jeudi;15:00:00;Présent;Résident ;All-FIMU;8584
2016-04-28;Jeudi;15:00:00;Présent;Touriste Français;All-FIMU;2333
2016-04-28;Jeudi;15:00:00;Présent;Touriste Etranger;All-FIMU;287
2016-04-28;Jeudi;15:30:00;Présent;Résident ;All-FIMU;8730
2016-04-28;Jeudi;15:30:00;Présent;Touriste Français;All-FIMU;2394
2016-04-28;Jeudi;15:30:00;Présent;Touriste Etranger;All-FIMU;296
2016-04-28;Jeudi;16:00:00;Présent;Résident ;All-FIMU;8865
2016-04-28;Jeudi;16:00:00;Présent;Touriste Français;All-FIMU;2378
2016-04-28;Jeudi;16:00:00;Présent;Touriste Etranger;All-FIMU;316
2016-04-28;Jeudi;16:30:00;Présent;Résident ;All-FIMU;9262
2016-04-28;Jeudi;16:30:00;Présent;Touriste Français;All-FIMU;2474
2016-04-28;Jeudi;16:30:00;Présent;Touriste Etranger;All-FIMU;251
2016-04-28;Jeudi;17:00:00;Présent;Résident ;All-FIMU;9703
2016-04-28;Jeudi;17:00:00;Présent;Touriste Français;All-FIMU;2514
2016-04-28;Jeudi;17:00:00;Présent;Touriste Etranger;All-FIMU;210
2016-04-28;Jeudi;17:30:00;Présent;Résident ;All-FIMU;9720
2016-04-28;Jeudi;17:30:00;Présent;Touriste Français;All-FIMU;2547
2016-04-28;Jeudi;17:30:00;Présent;Touriste Etranger;All-FIMU;248
2016-04-28;Jeudi;18:00:00;Présent;Résident ;All-FIMU;9582
2016-04-28;Jeudi;18:00:00;Présent;Touriste Français;All-FIMU;2513
2016-04-28;Jeudi;18:00:00;Présent;Touriste Etranger;All-FIMU;305
2016-04-28;Jeudi;18:30:00;Présent;Résident ;All-FIMU;8529
2016-04-28;Jeudi;18:30:00;Présent;Touriste Français;All-FIMU;2544
2016-04-28;Jeudi;18:30:00;Présent;Touriste Etranger;All-FIMU;349
2016-04-28;Jeudi;19:00:00;Présent;Résident ;All-FIMU;7930
2016-04-28;Jeudi;19:00:00;Présent;Touriste Français;All-FIMU;2404
2016-04-28;Jeudi;19:00:00;Présent;Touriste Etranger;All-FIMU;504
2016-04-28;Jeudi;19:30:00;Présent;Résident ;All-FIMU;6972
2016-04-28;Jeudi;19:30:00;Présent;Touriste Français;All-FIMU;2069
2016-04-28;Jeudi;19:30:00;Présent;Touriste Etranger;All-FIMU;521
2016-04-28;Jeudi;20:00:00;Présent;Résident ;All-FIMU;6643
2016-04-28;Jeudi;20:00:00;Présent;Touriste Français;All-FIMU;1626
2016-04-28;Jeudi;20:00:00;Présent;Touriste Etranger;All-FIMU;516
2016-04-28;Jeudi;20:30:00;Présent;Résident ;All-FIMU;6254
2016-04-28;Jeudi;20:30:00;Présent;Touriste Français;All-FIMU;1517
2016-04-28;Jeudi;20:30:00;Présent;Touriste Etranger;All-FIMU;431
2016-04-28;Jeudi;21:00:00;Présent;Résident ;All-FIMU;6101
2016-04-28;Jeudi;21:00:00;Présent;Touriste Français;All-FIMU;1493
2016-04-28;Jeudi;21:00:00;Présent;Touriste Etranger;All-FIMU;408
2016-04-28;Jeudi;21:30:00;Présent;Résident ;All-FIMU;5845
2016-04-28;Jeudi;21:30:00;Présent;Touriste Français;All-FIMU;1447
2016-04-28;Jeudi;21:30:00;Présent;Touriste Etranger;All-FIMU;398
2016-04-28;Jeudi;22:00:00;Présent;Résident ;All-FIMU;5468
2016-04-28;Jeudi;22:00:00;Présent;Touriste Français;All-FIMU;1200
2016-04-28;Jeudi;22:00:00;Présent;Touriste Etranger;All-FIMU;380
2016-04-28;Jeudi;22:30:00;Présent;Résident ;All-FIMU;5293
2016-04-28;Jeudi;22:30:00;Présent;Touriste Français;All-FIMU;1093
2016-04-28;Jeudi;22:30:00;Présent;Touriste Etranger;All-FIMU;357
2016-04-28;Jeudi;23:00:00;Présent;Résident ;All-FIMU;5250
2016-04-28;Jeudi;23:00:00;Présent;Touriste Français;All-FIMU;1057
2016-04-28;Jeudi;23:00:00;Présent;Touriste Etranger;All-FIMU;335
2016-04-28;Jeudi;23:30:00;Présent;Résident ;All-FIMU;5192
2016-04-28;Jeudi;23:30:00;Présent;Touriste Français;All-FIMU;1044
2016-04-28;Jeudi;23:30:00;Présent;Touriste Etranger;All-FIMU;318
2016-04-29;Vendredi;12:00:00;Présent;Résident ;All-FIMU;8841
2016-04-29;Vendredi;12:00:00;Présent;Touriste Français;All-FIMU;2576
2016-04-29;Vendredi;12:00:00;Présent;Touriste Etranger;All-FIMU;296
2016-04-29;Vendredi;12:30:00;Présent;Résident ;All-FIMU;8825
2016-04-29;Vendredi;12:30:00;Présent;Touriste Français;All-FIMU;2652
2016-04-29;Vendredi;12:30:00;Présent;Touriste Etranger;All-FIMU;256
2016-04-29;Vendredi;13:00:00;Présent;Résident ;All-FIMU;8927
2016-04-29;Vendredi;13:00:00;Présent;Touriste Français;All-FIMU;2689
2016-04-29;Vendredi;13:00:00;Présent;Touriste Etranger;All-FIMU;306
2016-04-29;Vendredi;13:30:00;Présent;Résident ;All-FIMU;8733
2016-04-29;Vendredi;13:30:00;Présent;Touriste Français;All-FIMU;2755
2016-04-29;Vendredi;13:30:00;Présent;Touriste Etranger;All-FIMU;269
2016-04-29;Vendredi;14:00:00;Présent;Résident ;All-FIMU;9132
2016-04-29;Vendredi;14:00:00;Présent;Touriste Français;All-FIMU;2563
2016-04-29;Vendredi;14:00:00;Présent;Touriste Etranger;All-FIMU;248
2016-04-29;Vendredi;14:30:00;Présent;Résident ;All-FIMU;9318
2016-04-29;Vendredi;14:30:00;Présent;Touriste Français;All-FIMU;2367
2016-04-29;Vendredi;14:30:00;Présent;Touriste Etranger;All-FIMU;167
2016-04-29;Vendredi;15:00:00;Présent;Résident ;All-FIMU;9354
2016-04-29;Vendredi;15:00:00;Présent;Touriste Français;All-FIMU;2268
2016-04-29;Vendredi;15:00:00;Présent;Touriste Etranger;All-FIMU;161
2016-04-29;Vendredi;15:30:00;Présent;Résident ;All-FIMU;9506
2016-04-29;Vendredi;15:30:00;Présent;Touriste Français;All-FIMU;2354
2016-04-29;Vendredi;15:30:00;Présent;Touriste Etranger;All-FIMU;234
2016-04-29;Vendredi;16:00:00;Présent;Résident ;All-FIMU;9856
2016-04-29;Vendredi;16:00:00;Présent;Touriste Français;All-FIMU;2640
2016-04-29;Vendredi;16:00:00;Présent;Touriste Etranger;All-FIMU;268
2016-04-29;Vendredi;16:30:00;Présent;Résident ;All-FIMU;10334
2016-04-29;Vendredi;16:30:00;Présent;Touriste Français;All-FIMU;2948
2016-04-29;Vendredi;16:30:00;Présent;Touriste Etranger;All-FIMU;355
2016-04-29;Vendredi;17:00:00;Présent;Résident ;All-FIMU;10586
2016-04-29;Vendredi;17:00:00;Présent;Touriste Français;All-FIMU;3180
2016-04-29;Vendredi;17:00:00;Présent;Touriste Etranger;All-FIMU;388
2016-04-29;Vendredi;17:30:00;Présent;Résident ;All-FIMU;10308
2016-04-29;Vendredi;17:30:00;Présent;Touriste Français;All-FIMU;3075
2016-04-29;Vendredi;17:30:00;Présent;Touriste Etranger;All-FIMU;451
2016-04-29;Vendredi;18:00:00;Présent;Résident ;All-FIMU;9495
2016-04-29;Vendredi;18:00:00;Présent;Touriste Français;All-FIMU;2750
2016-04-29;Vendredi;18:00:00;Présent;Touriste Etranger;All-FIMU;514
2016-04-29;Vendredi;18:30:00;Présent;Résident ;All-FIMU;8828
2016-04-29;Vendredi;18:30:00;Présent;Touriste Français;All-FIMU;2701
2016-04-29;Vendredi;18:30:00;Présent;Touriste Etranger;All-FIMU;489
2016-04-29;Vendredi;19:00:00;Présent;Résident ;All-FIMU;8015
2016-04-29;Vendredi;19:00:00;Présent;Touriste Français;All-FIMU;2440
2016-04-29;Vendredi;19:00:00;Présent;Touriste Etranger;All-FIMU;531
2016-04-29;Vendredi;19:30:00;Présent;Résident ;All-FIMU;7709
2016-04-29;Vendredi;19:30:00;Présent;Touriste Français;All-FIMU;2157
2016-04-29;Vendredi;19:30:00;Présent;Touriste Etranger;All-FIMU;568
2016-04-29;Vendredi;20:00:00;Présent;Résident ;All-FIMU;7216
2016-04-29;Vendredi;20:00:00;Présent;Touriste Français;All-FIMU;1749
2016-04-29;Vendredi;20:00:00;Présent;Touriste Etranger;All-FIMU;543
2016-04-29;Vendredi;20:30:00;Présent;Résident ;All-FIMU;6822
2016-04-29;Vendredi;20:30:00;Présent;Touriste Français;All-FIMU;1622
2016-04-29;Vendredi;20:30:00;Présent;Touriste Etranger;All-FIMU;486
2016-04-29;Vendredi;21:00:00;Présent;Résident ;All-FIMU;6277
2016-04-29;Vendredi;21:00:00;Présent;Touriste Français;All-FIMU;1485
2016-04-29;Vendredi;21:00:00;Présent;Touriste Etranger;All-FIMU;469
2016-04-29;Vendredi;21:30:00;Présent;Résident ;All-FIMU;5967
2016-04-29;Vendredi;21:30:00;Présent;Touriste Français;All-FIMU;1409
2016-04-29;Vendredi;21:30:00;Présent;Touriste Etranger;All-FIMU;465
2016-04-29;Vendredi;22:00:00;Présent;Résident ;All-FIMU;5620
2016-04-29;Vendredi;22:00:00;Présent;Touriste Français;All-FIMU;1308
2016-04-29;Vendredi;22:00:00;Présent;Touriste Etranger;All-FIMU;444
2016-04-29;Vendredi;22:30:00;Présent;Résident ;All-FIMU;5338
2016-04-29;Vendredi;22:30:00;Présent;Touriste Français;All-FIMU;1248
2016-04-29;Vendredi;22:30:00;Présent;Touriste Etranger;All-FIMU;419
2016-04-29;Vendredi;23:00:00;Présent;Résident ;All-FIMU;5289
2016-04-29;Vendredi;23:00:00;Présent;Touriste Français;All-FIMU;1257
2016-04-29;Vendredi;23:00:00;Présent;Touriste Etranger;All-FIMU;396
2016-04-29;Vendredi;23:30:00;Présent;Résident ;All-FIMU;5192
2016-04-29;Vendredi;23:30:00;Présent;Touriste Français;All-FIMU;1247
2016-04-29;Vendredi;23:30:00;Présent;Touriste Etranger;All-FIMU;385
2016-04-30;Samedi;12:00:00;Présent;Résident ;All-FIMU;7612
2016-04-30;Samedi;12:00:00;Présent;Touriste Français;All-FIMU;1598
2016-04-30;Samedi;12:00:00;Présent;Touriste Etranger;All-FIMU;823
2016-04-30;Samedi;12:30:00;Présent;Résident ;All-FIMU;7285
2016-04-30;Samedi;12:30:00;Présent;Touriste Français;All-FIMU;1765
2016-04-30;Samedi;12:30:00;Présent;Touriste Etranger;All-FIMU;628
2016-04-30;Samedi;13:00:00;Présent;Résident ;All-FIMU;7063
2016-04-30;Samedi;13:00:00;Présent;Touriste Français;All-FIMU;1767
2016-04-30;Samedi;13:00:00;Présent;Touriste Etranger;All-FIMU;568
2016-04-30;Samedi;13:30:00;Présent;Résident ;All-FIMU;6743
2016-04-30;Samedi;13:30:00;Présent;Touriste Français;All-FIMU;1874
2016-04-30;Samedi;13:30:00;Présent;Touriste Etranger;All-FIMU;516
2016-04-30;Samedi;14:00:00;Présent;Résident ;All-FIMU;6922
2016-04-30;Samedi;14:00:00;Présent;Touriste Français;All-FIMU;1971
2016-04-30;Samedi;14:00:00;Présent;Touriste Etranger;All-FIMU;510
2016-04-30;Samedi;14:30:00;Présent;Résident ;All-FIMU;7005
2016-04-30;Samedi;14:30:00;Présent;Touriste Français;All-FIMU;2151
2016-04-30;Samedi;14:30:00;Présent;Touriste Etranger;All-FIMU;498
2016-04-30;Samedi;15:00:00;Présent;Résident ;All-FIMU;7166
2016-04-30;Samedi;15:00:00;Présent;Touriste Français;All-FIMU;2092
2016-04-30;Samedi;15:00:00;Présent;Touriste Etranger;All-FIMU;469
2016-04-30;Samedi;15:30:00;Présent;Résident ;All-FIMU;7106
2016-04-30;Samedi;15:30:00;Présent;Touriste Français;All-FIMU;2010
2016-04-30;Samedi;15:30:00;Présent;Touriste Etranger;All-FIMU;463
2016-04-30;Samedi;16:00:00;Présent;Résident ;All-FIMU;7123
2016-04-30;Samedi;16:00:00;Présent;Touriste Français;All-FIMU;2147
2016-04-30;Samedi;16:00:00;Présent;Touriste Etranger;All-FIMU;443
2016-04-30;Samedi;16:30:00;Présent;Résident ;All-FIMU;7076
2016-04-30;Samedi;16:30:00;Présent;Touriste Français;All-FIMU;2270
2016-04-30;Samedi;16:30:00;Présent;Touriste Etranger;All-FIMU;447
2016-04-30;Samedi;17:00:00;Présent;Résident ;All-FIMU;7159
2016-04-30;Samedi;17:00:00;Présent;Touriste Français;All-FIMU;2430
2016-04-30;Samedi;17:00:00;Présent;Touriste Etranger;All-FIMU;471
2016-04-30;Samedi;17:30:00;Présent;Résident ;All-FIMU;7298
2016-04-30;Samedi;17:30:00;Présent;Touriste Français;All-FIMU;2330
2016-04-30;Samedi;17:30:00;Présent;Touriste Etranger;All-FIMU;485
2016-04-30;Samedi;18:00:00;Présent;Résident ;All-FIMU;7484
2016-04-30;Samedi;18:00:00;Présent;Touriste Français;All-FIMU;2285
2016-04-30;Samedi;18:00:00;Présent;Touriste Etranger;All-FIMU;488
2016-04-30;Samedi;18:30:00;Présent;Résident ;All-FIMU;7267
2016-04-30;Samedi;18:30:00;Présent;Touriste Français;All-FIMU;2327
2016-04-30;Samedi;18:30:00;Présent;Touriste Etranger;All-FIMU;506
2016-04-30;Samedi;19:00:00;Présent;Résident ;All-FIMU;6963
2016-04-30;Samedi;19:00:00;Présent;Touriste Français;All-FIMU;2189
2016-04-30;Samedi;19:00:00;Présent;Touriste Etranger;All-FIMU;520
2016-04-30;Samedi;19:30:00;Présent;Résident ;All-FIMU;6200
2016-04-30;Samedi;19:30:00;Présent;Touriste Français;All-FIMU;1969
2016-04-30;Samedi;19:30:00;Présent;Touriste Etranger;All-FIMU;537
2016-04-30;Samedi;20:00:00;Présent;Résident ;All-FIMU;5742
2016-04-30;Samedi;20:00:00;Présent;Touriste Français;All-FIMU;1756
2016-04-30;Samedi;20:00:00;Présent;Touriste Etranger;All-FIMU;534
2016-04-30;Samedi;20:30:00;Présent;Résident ;All-FIMU;5304
2016-04-30;Samedi;20:30:00;Présent;Touriste Français;All-FIMU;1611
2016-04-30;Samedi;20:30:00;Présent;Touriste Etranger;All-FIMU;530
2016-04-30;Samedi;21:00:00;Présent;Résident ;All-FIMU;5117
2016-04-30;Samedi;21:00:00;Présent;Touriste Français;All-FIMU;1496
2016-04-30;Samedi;21:00:00;Présent;Touriste Etranger;All-FIMU;513
2016-04-30;Samedi;21:30:00;Présent;Résident ;All-FIMU;4977
2016-04-30;Samedi;21:30:00;Présent;Touriste Français;All-FIMU;1274
2016-04-30;Samedi;21:30:00;Présent;Touriste Etranger;All-FIMU;492
2016-04-30;Samedi;22:00:00;Présent;Résident ;All-FIMU;4806
2016-04-30;Samedi;22:00:00;Présent;Touriste Français;All-FIMU;1219
2016-04-30;Samedi;22:00:00;Présent;Touriste Etranger;All-FIMU;477
2016-04-30;Samedi;22:30:00;Présent;Résident ;All-FIMU;4737
2016-04-30;Samedi;22:30:00;Présent;Touriste Français;All-FIMU;1178
2016-04-30;Samedi;22:30:00;Présent;Touriste Etranger;All-FIMU;471
2016-04-30;Samedi;23:00:00;Présent;Résident ;All-FIMU;4690
2016-04-30;Samedi;23:00:00;Présent;Touriste Français;All-FIMU;1140
2016-04-30;Samedi;23:00:00;Présent;Touriste Etranger;All-FIMU;460
2016-04-30;Samedi;23:30:00;Présent;Résident ;All-FIMU;4652
2016-04-30;Samedi;23:30:00;Présent;Touriste Français;All-FIMU;1119
2016-04-30;Samedi;23:30:00;Présent;Touriste Etranger;All-FIMU;442
2016-05-01;Dimanche;12:00:00;Présent;Résident ;All-FIMU;5257
2016-05-01;Dimanche;12:00:00;Présent;Touriste Français;All-FIMU;1666
2016-05-01;Dimanche;12:00:00;Présent;Touriste Etranger;All-FIMU;567
2016-05-01;Dimanche;12:30:00;Présent;Résident ;All-FIMU;5208
2016-05-01;Dimanche;12:30:00;Présent;Touriste Français;All-FIMU;1591
2016-05-01;Dimanche;12:30:00;Présent;Touriste Etranger;All-FIMU;492
2016-05-01;Dimanche;13:00:00;Présent;Résident ;All-FIMU;4966
2016-05-01;Dimanche;13:00:00;Présent;Touriste Français;All-FIMU;1501
2016-05-01;Dimanche;13:00:00;Présent;Touriste Etranger;All-FIMU;432
2016-05-01;Dimanche;13:30:00;Présent;Résident ;All-FIMU;4749
2016-05-01;Dimanche;13:30:00;Présent;Touriste Français;All-FIMU;1457
2016-05-01;Dimanche;13:30:00;Présent;Touriste Etranger;All-FIMU;410
2016-05-01;Dimanche;14:00:00;Présent;Résident ;All-FIMU;4594
2016-05-01;Dimanche;14:00:00;Présent;Touriste Français;All-FIMU;1391
2016-05-01;Dimanche;14:00:00;Présent;Touriste Etranger;All-FIMU;371
2016-05-01;Dimanche;14:30:00;Présent;Résident ;All-FIMU;4470
2016-05-01;Dimanche;14:30:00;Présent;Touriste Français;All-FIMU;1341
2016-05-01;Dimanche;14:30:00;Présent;Touriste Etranger;All-FIMU;344
2016-05-01;Dimanche;15:00:00;Présent;Résident ;All-FIMU;4404
2016-05-01;Dimanche;15:00:00;Présent;Touriste Français;All-FIMU;1307
2016-05-01;Dimanche;15:00:00;Présent;Touriste Etranger;All-FIMU;317
2016-05-01;Dimanche;15:30:00;Présent;Résident ;All-FIMU;4407
2016-05-01;Dimanche;15:30:00;Présent;Touriste Français;All-FIMU;1316
2016-05-01;Dimanche;15:30:00;Présent;Touriste Etranger;All-FIMU;298
2016-05-01;Dimanche;16:00:00;Présent;Résident ;All-FIMU;4431
2016-05-01;Dimanche;16:00:00;Présent;Touriste Français;All-FIMU;1342
2016-05-01;Dimanche;16:00:00;Présent;Touriste Etranger;All-FIMU;289
2016-05-01;Dimanche;16:30:00;Présent;Résident ;All-FIMU;4574
2016-05-01;Dimanche;16:30:00;Présent;Touriste Français;All-FIMU;1296
2016-05-01;Dimanche;16:30:00;Présent;Touriste Etranger;All-FIMU;286
