Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-03;Mardi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;4856
2016-05-03;Mardi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;2643
2016-05-03;Mardi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;660
2016-05-03;Mardi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;3408
2016-05-03;Mardi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;944
2016-05-03;Mardi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;3845
2016-05-03;Mardi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1355
2016-05-03;Mardi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;4531
2016-05-03;Mardi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;1792
2016-05-03;Mardi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;5415
2016-05-03;Mardi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;2109
2016-05-03;Mardi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;5962
2016-05-03;Mardi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;2455
2016-05-03;Mardi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;6509
2016-05-03;Mardi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;2750
2016-05-03;Mardi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;6906
2016-05-03;Mardi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;3009
2016-05-03;Mardi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;7194
2016-05-03;Mardi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;3164
2016-05-03;Mardi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;7353
2016-05-03;Mardi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;3330
2016-05-03;Mardi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;7671
2016-05-03;Mardi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;3649
2016-05-03;Mardi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;7969
2016-05-03;Mardi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;3925
2016-05-03;Mardi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;8278
2016-05-03;Mardi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;4201
2016-05-03;Mardi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;8278
2016-05-03;Mardi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;4201
2016-05-03;Mardi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;3160
2016-05-03;Mardi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;440
2016-05-03;Mardi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;4074
2016-05-03;Mardi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;683
2016-05-03;Mardi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;4451
2016-05-03;Mardi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;919
2016-05-03;Mardi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;5117
2016-05-03;Mardi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;1221
2016-05-03;Mardi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;6051
2016-05-03;Mardi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;1541
2016-05-03;Mardi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;6787
2016-05-03;Mardi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;1894
2016-05-03;Mardi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;7343
2016-05-03;Mardi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;2135
2016-05-03;Mardi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;7890
2016-05-03;Mardi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;2331
2016-05-03;Mardi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;8317
2016-05-03;Mardi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;2535
2016-05-03;Mardi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;8586
2016-05-03;Mardi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;2673
2016-05-03;Mardi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;8764
2016-05-03;Mardi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;2858
2016-05-03;Mardi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;9321
2016-05-03;Mardi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;3079
2016-05-03;Mardi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;9689
2016-05-03;Mardi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;3272
2016-05-03;Mardi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;9689
2016-05-03;Mardi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;3272
2016-05-03;Mardi;NR;Visiteur;1J;Résident ;All-FIMU;1729
2016-05-03;Mardi;NR;Visiteur;1J;Touriste Français;All-FIMU;411
2016-05-03;Mardi;NR;Visiteur;2J;Résident ;All-FIMU;2255
2016-05-03;Mardi;NR;Visiteur;2J;Touriste Français;All-FIMU;584
2016-05-03;Mardi;NR;Visiteur;3J;Résident ;All-FIMU;2464
2016-05-03;Mardi;NR;Visiteur;3J;Touriste Français;All-FIMU;770
2016-05-03;Mardi;NR;Visiteur;4J;Résident ;All-FIMU;2891
2016-05-03;Mardi;NR;Visiteur;4J;Touriste Français;All-FIMU;964
2016-05-03;Mardi;NR;Visiteur;5J;Résident ;All-FIMU;3309
2016-05-03;Mardi;NR;Visiteur;5J;Touriste Français;All-FIMU;1157
2016-05-03;Mardi;NR;Visiteur;6J;Résident ;All-FIMU;3676
2016-05-03;Mardi;NR;Visiteur;6J;Touriste Français;All-FIMU;1369
2016-05-03;Mardi;NR;Visiteur;7J;Résident ;All-FIMU;4004
2016-05-03;Mardi;NR;Visiteur;7J;Touriste Français;All-FIMU;1541
2016-05-03;Mardi;NR;Visiteur;8J;Résident ;All-FIMU;4223
2016-05-03;Mardi;NR;Visiteur;8J;Touriste Français;All-FIMU;1618
2016-05-03;Mardi;NR;Visiteur;9J;Résident ;All-FIMU;4392
2016-05-03;Mardi;NR;Visiteur;9J;Touriste Français;All-FIMU;1702
2016-05-03;Mardi;NR;Visiteur;10J;Résident ;All-FIMU;4461
2016-05-03;Mardi;NR;Visiteur;10J;Touriste Français;All-FIMU;1768
2016-05-03;Mardi;NR;Visiteur;11J;Résident ;All-FIMU;4601
2016-05-03;Mardi;NR;Visiteur;11J;Touriste Français;All-FIMU;1912
2016-05-03;Mardi;NR;Visiteur;12J;Résident ;All-FIMU;4869
2016-05-03;Mardi;NR;Visiteur;12J;Touriste Français;All-FIMU;2156
2016-05-03;Mardi;NR;Visiteur;13J;Résident ;All-FIMU;5058
2016-05-03;Mardi;NR;Visiteur;13J;Touriste Français;All-FIMU;2301
2016-05-03;Mardi;NR;Visiteur;14J;Résident ;All-FIMU;5058
2016-05-03;Mardi;NR;Visiteur;14J;Touriste Français;All-FIMU;2301
2016-05-04;Mercredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;13208
2016-05-04;Mercredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3623
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;19406
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;5755
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;22818
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;7005
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;24441
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;8491
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;27456
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;10522
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;31265
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12284
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;34072
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;13848
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;36298
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;15079
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;38189
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;16062
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;39683
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;16962
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;40498
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;17852
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;41901
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;19284
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;43920
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;20805
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;45333
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22064
2016-05-04;Mercredi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;238
2016-05-04;Mercredi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;164
2016-05-04;Mercredi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;338
2016-05-04;Mercredi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;248
2016-05-04;Mercredi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;427
2016-05-04;Mercredi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;282
2016-05-04;Mercredi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;447
2016-05-04;Mercredi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;299
2016-05-04;Mercredi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;487
2016-05-04;Mercredi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;343
2016-05-04;Mercredi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;527
2016-05-04;Mercredi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;405
2016-05-04;Mercredi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;567
2016-05-04;Mercredi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;448
2016-05-04;Mercredi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;596
2016-05-04;Mercredi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;468
2016-05-04;Mercredi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;606
2016-05-04;Mercredi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;482
2016-05-04;Mercredi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;626
2016-05-04;Mercredi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;510
2016-05-04;Mercredi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;646
2016-05-04;Mercredi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;518
2016-05-04;Mercredi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;706
2016-05-04;Mercredi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;559
2016-05-04;Mercredi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;746
2016-05-04;Mercredi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;594
2016-05-04;Mercredi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;766
2016-05-04;Mercredi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;635
2016-05-04;Mercredi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;1183
2016-05-04;Mercredi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;436
2016-05-04;Mercredi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;1581
2016-05-04;Mercredi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;632
2016-05-04;Mercredi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;1930
2016-05-04;Mercredi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;735
2016-05-04;Mercredi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;2069
2016-05-04;Mercredi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;849
2016-05-04;Mercredi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2367
2016-05-04;Mercredi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;1122
2016-05-04;Mercredi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2646
2016-05-04;Mercredi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;1359
2016-05-04;Mercredi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;2944
2016-05-04;Mercredi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;1522
2016-05-04;Mercredi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;3153
2016-05-04;Mercredi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;1645
2016-05-04;Mercredi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;3322
2016-05-04;Mercredi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;1765
2016-05-04;Mercredi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;3492
2016-05-04;Mercredi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;1870
2016-05-04;Mercredi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;3581
2016-05-04;Mercredi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;1951
2016-05-04;Mercredi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;3770
2016-05-04;Mercredi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;2174
2016-05-04;Mercredi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;3919
2016-05-04;Mercredi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;2341
2016-05-04;Mercredi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;4069
2016-05-04;Mercredi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;2478
2016-05-04;Mercredi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;1979
2016-05-04;Mercredi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;507
2016-05-04;Mercredi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;2974
2016-05-04;Mercredi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;895
2016-05-04;Mercredi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;3491
2016-05-04;Mercredi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;1117
2016-05-04;Mercredi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;3750
2016-05-04;Mercredi;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;1363
2016-05-04;Mercredi;35-44 ans;Visiteur;5J;Résident ;All-FIMU;4168
2016-05-04;Mercredi;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;1723
2016-05-04;Mercredi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;4735
2016-05-04;Mercredi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;2007
2016-05-04;Mercredi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;5014
2016-05-04;Mercredi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;2155
2016-05-04;Mercredi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;5322
2016-05-04;Mercredi;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;2312
2016-05-04;Mercredi;35-44 ans;Visiteur;9J;Résident ;All-FIMU;5521
2016-05-04;Mercredi;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;2410
2016-05-04;Mercredi;35-44 ans;Visiteur;10J;Résident ;All-FIMU;5740
2016-05-04;Mercredi;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;2544
2016-05-04;Mercredi;35-44 ans;Visiteur;11J;Résident ;All-FIMU;5849
2016-05-04;Mercredi;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;2732
2016-05-04;Mercredi;35-44 ans;Visiteur;12J;Résident ;All-FIMU;6078
2016-05-04;Mercredi;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;2918
2016-05-04;Mercredi;35-44 ans;Visiteur;13J;Résident ;All-FIMU;6377
2016-05-04;Mercredi;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;3133
2016-05-04;Mercredi;35-44 ans;Visiteur;14J;Résident ;All-FIMU;6615
2016-05-04;Mercredi;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;3297
2016-05-04;Mercredi;45-54 ans;Visiteur;1J;Résident ;All-FIMU;2885
2016-05-04;Mercredi;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;879
2016-05-04;Mercredi;45-54 ans;Visiteur;2J;Résident ;All-FIMU;4447
2016-05-04;Mercredi;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;1464
2016-05-04;Mercredi;45-54 ans;Visiteur;3J;Résident ;All-FIMU;5163
2016-05-04;Mercredi;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;1754
2016-05-04;Mercredi;45-54 ans;Visiteur;4J;Résident ;All-FIMU;5521
2016-05-04;Mercredi;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;2041
2016-05-04;Mercredi;45-54 ans;Visiteur;5J;Résident ;All-FIMU;6148
2016-05-04;Mercredi;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;2495
2016-05-04;Mercredi;45-54 ans;Visiteur;6J;Résident ;All-FIMU;7013
2016-05-04;Mercredi;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;2869
2016-05-04;Mercredi;45-54 ans;Visiteur;7J;Résident ;All-FIMU;7670
2016-05-04;Mercredi;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;3208
2016-05-04;Mercredi;45-54 ans;Visiteur;8J;Résident ;All-FIMU;8108
2016-05-04;Mercredi;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;3469
2016-05-04;Mercredi;45-54 ans;Visiteur;9J;Résident ;All-FIMU;8526
2016-05-04;Mercredi;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;3693
2016-05-04;Mercredi;45-54 ans;Visiteur;10J;Résident ;All-FIMU;8794
2016-05-04;Mercredi;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;3897
2016-05-04;Mercredi;45-54 ans;Visiteur;11J;Résident ;All-FIMU;8914
2016-05-04;Mercredi;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;4137
2016-05-04;Mercredi;45-54 ans;Visiteur;12J;Résident ;All-FIMU;9252
2016-05-04;Mercredi;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;4483
2016-05-04;Mercredi;45-54 ans;Visiteur;13J;Résident ;All-FIMU;9719
2016-05-04;Mercredi;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;4844
2016-05-04;Mercredi;45-54 ans;Visiteur;14J;Résident ;All-FIMU;9998
2016-05-04;Mercredi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;5162
2016-05-04;Mercredi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;2497
2016-05-04;Mercredi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;744
2016-05-04;Mercredi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;3700
2016-05-04;Mercredi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;1109
2016-05-04;Mercredi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;4238
2016-05-04;Mercredi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1350
2016-05-04;Mercredi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;4606
2016-05-04;Mercredi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;1756
2016-05-04;Mercredi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;5213
2016-05-04;Mercredi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;2173
2016-05-04;Mercredi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;6038
2016-05-04;Mercredi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;2484
2016-05-04;Mercredi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;6556
2016-05-04;Mercredi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;2810
2016-05-04;Mercredi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;7043
2016-05-04;Mercredi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;3086
2016-05-04;Mercredi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;7421
2016-05-04;Mercredi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;3346
2016-05-04;Mercredi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;7690
2016-05-04;Mercredi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;3493
2016-05-04;Mercredi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;7839
2016-05-04;Mercredi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;3661
2016-05-04;Mercredi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;8128
2016-05-04;Mercredi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;3973
2016-05-04;Mercredi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;8416
2016-05-04;Mercredi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;4250
2016-05-04;Mercredi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;8665
2016-05-04;Mercredi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;4519
2016-05-04;Mercredi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;2815
2016-05-04;Mercredi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;457
2016-05-04;Mercredi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;4098
2016-05-04;Mercredi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;739
2016-05-04;Mercredi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;4854
2016-05-04;Mercredi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;968
2016-05-04;Mercredi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;5163
2016-05-04;Mercredi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;1206
2016-05-04;Mercredi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;5780
2016-05-04;Mercredi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;1501
2016-05-04;Mercredi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;6645
2016-05-04;Mercredi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;1808
2016-05-04;Mercredi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;7322
2016-05-04;Mercredi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;2162
2016-05-04;Mercredi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;7789
2016-05-04;Mercredi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;2383
2016-05-04;Mercredi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;8307
2016-05-04;Mercredi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;2580
2016-05-04;Mercredi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;8695
2016-05-04;Mercredi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;2778
2016-05-04;Mercredi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;8954
2016-05-04;Mercredi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;2916
2016-05-04;Mercredi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;9122
2016-05-04;Mercredi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;3095
2016-05-04;Mercredi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;9640
2016-05-04;Mercredi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;3317
2016-05-04;Mercredi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;9958
2016-05-04;Mercredi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;3509
2016-05-04;Mercredi;NR;Visiteur;1J;Résident ;All-FIMU;1611
2016-05-04;Mercredi;NR;Visiteur;1J;Touriste Français;All-FIMU;436
2016-05-04;Mercredi;NR;Visiteur;2J;Résident ;All-FIMU;2268
2016-05-04;Mercredi;NR;Visiteur;2J;Touriste Français;All-FIMU;668
2016-05-04;Mercredi;NR;Visiteur;3J;Résident ;All-FIMU;2715
2016-05-04;Mercredi;NR;Visiteur;3J;Touriste Français;All-FIMU;799
2016-05-04;Mercredi;NR;Visiteur;4J;Résident ;All-FIMU;2885
2016-05-04;Mercredi;NR;Visiteur;4J;Touriste Français;All-FIMU;977
2016-05-04;Mercredi;NR;Visiteur;5J;Résident ;All-FIMU;3293
2016-05-04;Mercredi;NR;Visiteur;5J;Touriste Français;All-FIMU;1165
2016-05-04;Mercredi;NR;Visiteur;6J;Résident ;All-FIMU;3661
2016-05-04;Mercredi;NR;Visiteur;6J;Touriste Français;All-FIMU;1352
2016-05-04;Mercredi;NR;Visiteur;7J;Résident ;All-FIMU;3999
2016-05-04;Mercredi;NR;Visiteur;7J;Touriste Français;All-FIMU;1543
2016-05-04;Mercredi;NR;Visiteur;8J;Résident ;All-FIMU;4287
2016-05-04;Mercredi;NR;Visiteur;8J;Touriste Français;All-FIMU;1716
2016-05-04;Mercredi;NR;Visiteur;9J;Résident ;All-FIMU;4486
2016-05-04;Mercredi;NR;Visiteur;9J;Touriste Français;All-FIMU;1786
2016-05-04;Mercredi;NR;Visiteur;10J;Résident ;All-FIMU;4646
2016-05-04;Mercredi;NR;Visiteur;10J;Touriste Français;All-FIMU;1870
2016-05-04;Mercredi;NR;Visiteur;11J;Résident ;All-FIMU;4715
2016-05-04;Mercredi;NR;Visiteur;11J;Touriste Français;All-FIMU;1937
2016-05-04;Mercredi;NR;Visiteur;12J;Résident ;All-FIMU;4845
2016-05-04;Mercredi;NR;Visiteur;12J;Touriste Français;All-FIMU;2082
2016-05-04;Mercredi;NR;Visiteur;13J;Résident ;All-FIMU;5103
2016-05-04;Mercredi;NR;Visiteur;13J;Touriste Français;All-FIMU;2326
2016-05-04;Mercredi;NR;Visiteur;14J;Résident ;All-FIMU;5262
2016-05-04;Mercredi;NR;Visiteur;14J;Touriste Français;All-FIMU;2464
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Résident ;All-FIMU;9927
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;3321
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Résident ;All-FIMU;17106
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;6039
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Résident ;All-FIMU;22534
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;8051
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Résident ;All-FIMU;25554
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;9267
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Résident ;All-FIMU;26969
