Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-11;Mercredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;577
2016-05-11;Mercredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;200
2016-05-11;Mercredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;149
2016-05-11;Mercredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-11;Mercredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-11;Mercredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1233
2016-05-11;Mercredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;499
2016-05-11;Mercredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;190
2016-05-11;Mercredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;54
2016-05-11;Mercredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2135
2016-05-11;Mercredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;578
2016-05-11;Mercredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;330
2016-05-11;Mercredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;88
2016-05-11;Mercredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2827
2016-05-11;Mercredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;964
2016-05-11;Mercredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;521
2016-05-11;Mercredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;129
2016-05-11;Mercredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2727
2016-05-11;Mercredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;699
2016-05-11;Mercredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;401
2016-05-11;Mercredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;157
2016-05-11;Mercredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3148
2016-05-11;Mercredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;549
2016-05-11;Mercredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;471
2016-05-11;Mercredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;82
2016-05-11;Mercredi;NR;Visiteur;Journee;Résident ;All-FIMU;1714
2016-05-11;Mercredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;428
2016-05-11;Mercredi;NR;Excursionniste;Journee;Résident ;All-FIMU;300
2016-05-11;Mercredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;54
2016-05-12;Jeudi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13648
2016-05-12;Jeudi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4065
2016-05-12;Jeudi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2316
2016-05-12;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;736
2016-05-12;Jeudi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;230
2016-05-12;Jeudi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;150
2016-05-12;Jeudi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-12;Jeudi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-12;Jeudi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1194
2016-05-12;Jeudi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;495
2016-05-12;Jeudi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;190
2016-05-12;Jeudi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;106
2016-05-12;Jeudi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2027
2016-05-12;Jeudi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;588
2016-05-12;Jeudi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;401
2016-05-12;Jeudi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;135
2016-05-12;Jeudi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3001
2016-05-12;Jeudi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;968
2016-05-12;Jeudi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;532
2016-05-12;Jeudi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;206
2016-05-12;Jeudi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2539
2016-05-12;Jeudi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;839
2016-05-12;Jeudi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;361
2016-05-12;Jeudi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;120
2016-05-12;Jeudi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3061
2016-05-12;Jeudi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;552
2016-05-12;Jeudi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;491
2016-05-12;Jeudi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;92
2016-05-12;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;1596
2016-05-12;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;473
2016-05-12;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;301
2016-05-12;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;63
2016-05-13;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;15665
2016-05-13;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;5067
2016-05-13;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2318
2016-05-13;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;814
2016-05-13;Vendredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;281
2016-05-13;Vendredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;282
2016-05-13;Vendredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-13;Vendredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;42
2016-05-13;Vendredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1417
2016-05-13;Vendredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;587
2016-05-13;Vendredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;211
2016-05-13;Vendredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;107
2016-05-13;Vendredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2341
2016-05-13;Vendredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;631
2016-05-13;Vendredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;411
2016-05-13;Vendredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;100
2016-05-13;Vendredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3597
2016-05-13;Vendredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1385
2016-05-13;Vendredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;391
2016-05-13;Vendredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;229
2016-05-13;Vendredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;3045
2016-05-13;Vendredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;986
2016-05-13;Vendredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;492
2016-05-13;Vendredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;136
2016-05-13;Vendredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3145
2016-05-13;Vendredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;645
2016-05-13;Vendredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;492
2016-05-13;Vendredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;107
2016-05-13;Vendredi;NR;Visiteur;Journee;Résident ;All-FIMU;1839
2016-05-13;Vendredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;551
2016-05-13;Vendredi;NR;Excursionniste;Journee;Résident ;All-FIMU;291
2016-05-13;Vendredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;93
2016-05-14;Samedi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;20180
2016-05-14;Samedi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;12320
2016-05-14;Samedi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2783
2016-05-14;Samedi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2039
2016-05-14;Samedi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;422
2016-05-14;Samedi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;545
2016-05-14;Samedi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;50
2016-05-14;Samedi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;67
2016-05-14;Samedi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;2334
2016-05-14;Samedi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;1804
2016-05-14;Samedi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;291
2016-05-14;Samedi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;270
2016-05-14;Samedi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;3078
2016-05-14;Samedi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;1686
2016-05-14;Samedi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;422
2016-05-14;Samedi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;292
2016-05-14;Samedi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;4809
2016-05-14;Samedi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;3344
2016-05-14;Samedi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;653
2016-05-14;Samedi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;608
2016-05-14;Samedi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;3712
2016-05-14;Samedi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;2357
2016-05-14;Samedi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;503
2016-05-14;Samedi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;450
2016-05-14;Samedi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3823
2016-05-14;Samedi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;1281
2016-05-14;Samedi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;583
2016-05-14;Samedi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;135
2016-05-14;Samedi;NR;Visiteur;Journee;Résident ;All-FIMU;2002
2016-05-14;Samedi;NR;Visiteur;Journee;Touriste Français;All-FIMU;1303
2016-05-14;Samedi;NR;Excursionniste;Journee;Résident ;All-FIMU;281
2016-05-14;Samedi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;217
2016-05-15;Dimanche;CUMUL;Visiteur;Journee;Résident ;All-FIMU;20614
2016-05-15;Dimanche;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;16190
2016-05-15;Dimanche;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;3098
2016-05-15;Dimanche;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2442
2016-05-15;Dimanche;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;392
2016-05-15;Dimanche;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;579
2016-05-15;Dimanche;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-15;Dimanche;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;87
2016-05-15;Dimanche;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;2175
2016-05-15;Dimanche;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;2112
2016-05-15;Dimanche;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;271
2016-05-15;Dimanche;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;343
2016-05-15;Dimanche;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;3283
2016-05-15;Dimanche;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;2185
2016-05-15;Dimanche;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;533
2016-05-15;Dimanche;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;328
2016-05-15;Dimanche;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;4895
2016-05-15;Dimanche;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;4539
2016-05-15;Dimanche;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;644
2016-05-15;Dimanche;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;700
2016-05-15;Dimanche;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;3857
2016-05-15;Dimanche;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;3183
2016-05-15;Dimanche;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;644
2016-05-15;Dimanche;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;445
2016-05-15;Dimanche;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3857
2016-05-15;Dimanche;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;1994
2016-05-15;Dimanche;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;664
2016-05-15;Dimanche;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;313
2016-05-15;Dimanche;NR;Visiteur;Journee;Résident ;All-FIMU;2155
2016-05-15;Dimanche;NR;Visiteur;Journee;Touriste Français;All-FIMU;1598
2016-05-15;Dimanche;NR;Excursionniste;Journee;Résident ;All-FIMU;312
2016-05-15;Dimanche;NR;Excursionniste;Journee;Touriste Français;All-FIMU;226
2016-05-16;Lundi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13499
2016-05-16;Lundi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;6379
2016-05-16;Lundi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2154
2016-05-16;Lundi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;1087
2016-05-16;Lundi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;231
2016-05-16;Lundi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;252
2016-05-16;Lundi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-16;Lundi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;36
2016-05-16;Lundi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1089
2016-05-16;Lundi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;733
2016-05-16;Lundi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;171
2016-05-16;Lundi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;138
2016-05-16;Lundi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2268
2016-05-16;Lundi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;667
2016-05-16;Lundi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;423
2016-05-16;Lundi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;94
2016-05-16;Lundi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3015
2016-05-16;Lundi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1638
2016-05-16;Lundi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;362
2016-05-16;Lundi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;232
2016-05-16;Lundi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2480
2016-05-16;Lundi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;1400
2016-05-16;Lundi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;433
2016-05-16;Lundi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;283
2016-05-16;Lundi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2924
2016-05-16;Lundi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;1052
2016-05-16;Lundi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;524
2016-05-16;Lundi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;152
2016-05-16;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;1492
2016-05-16;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;637
2016-05-16;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;221
2016-05-16;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;152
2016-05-17;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13856
2016-05-17;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3531
2016-05-17;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2085
2016-05-17;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;737
2016-05-17;Mardi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;181
2016-05-17;Mardi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;158
2016-05-17;Mardi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-17;Mardi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;28
2016-05-17;Mardi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1029
2016-05-17;Mardi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;367
2016-05-17;Mardi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;161
2016-05-17;Mardi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;64
2016-05-17;Mardi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2008
2016-05-17;Mardi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;606
2016-05-17;Mardi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;292
2016-05-17;Mardi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;129
2016-05-17;Mardi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3260
2016-05-17;Mardi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;901
2016-05-17;Mardi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;494
2016-05-17;Mardi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;201
2016-05-17;Mardi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2705
2016-05-17;Mardi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;670
2016-05-17;Mardi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;423
2016-05-17;Mardi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;187
2016-05-17;Mardi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3028
2016-05-17;Mardi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;418
2016-05-17;Mardi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;433
2016-05-17;Mardi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;71
2016-05-17;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;1645
2016-05-17;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;411
2016-05-17;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;252
2016-05-17;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;57
2016-05-18;Mercredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13357
2016-05-18;Mercredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3817
2016-05-18;Mercredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2351
2016-05-18;Mercredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;770
2016-05-18;Mercredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;161
2016-05-18;Mercredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;144
2016-05-18;Mercredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-18;Mercredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;34
2016-05-18;Mercredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1232
2016-05-18;Mercredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;482
2016-05-18;Mercredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;202
2016-05-18;Mercredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;83
2016-05-18;Mercredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2182
2016-05-18;Mercredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;583
2016-05-18;Mercredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;424
2016-05-18;Mercredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;111
2016-05-18;Mercredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2870
2016-05-18;Mercredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;973
2016-05-18;Mercredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;484
2016-05-18;Mercredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;237
2016-05-18;Mercredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2486
2016-05-18;Mercredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;663
2016-05-18;Mercredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;424
2016-05-18;Mercredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;97
2016-05-18;Mercredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2799
2016-05-18;Mercredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;547
2016-05-18;Mercredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;505
2016-05-18;Mercredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;104
2016-05-18;Mercredi;NR;Visiteur;Journee;Résident ;All-FIMU;1627
2016-05-18;Mercredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;425
2016-05-18;Mercredi;NR;Excursionniste;Journee;Résident ;All-FIMU;292
2016-05-18;Mercredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;104
2016-05-19;Jeudi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13443
2016-05-19;Jeudi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3718
2016-05-19;Jeudi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2141
2016-05-19;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;612
2016-05-19;Jeudi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;202
2016-05-19;Jeudi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;127
2016-05-19;Jeudi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;70
2016-05-19;Jeudi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1143
2016-05-19;Jeudi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;409
2016-05-19;Jeudi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;202
2016-05-19;Jeudi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;57
2016-05-19;Jeudi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2033
2016-05-19;Jeudi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;571
2016-05-19;Jeudi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;323
2016-05-19;Jeudi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;102
2016-05-19;Jeudi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2984
2016-05-19;Jeudi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1165
2016-05-19;Jeudi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;404
2016-05-19;Jeudi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;237
2016-05-19;Jeudi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2590
2016-05-19;Jeudi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;635
2016-05-19;Jeudi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;485
2016-05-19;Jeudi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;64
2016-05-19;Jeudi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2913
2016-05-19;Jeudi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;395
2016-05-19;Jeudi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;465
2016-05-19;Jeudi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;76
2016-05-19;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;1578
2016-05-19;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;416
2016-05-19;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;192
2016-05-19;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;64
2016-05-20;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;14298
2016-05-20;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4241
2016-05-20;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2124
2016-05-20;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;701
2016-05-20;Vendredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;151
2016-05-20;Vendredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;179
2016-05-20;Vendredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;40
2016-05-20;Vendredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1225
2016-05-20;Vendredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;510
2016-05-20;Vendredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;141
2016-05-20;Vendredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;75
2016-05-20;Vendredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2268
2016-05-20;Vendredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;734
2016-05-20;Vendredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;313
2016-05-20;Vendredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;116
2016-05-20;Vendredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3180
2016-05-20;Vendredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1021
2016-05-20;Vendredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;395
2016-05-20;Vendredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;184
2016-05-20;Vendredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2613
2016-05-20;Vendredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;741
2016-05-20;Vendredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;405
2016-05-20;Vendredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;130
2016-05-20;Vendredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3210
