Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;3J;Touriste Français;All-FIMU;1876
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;4J;Résident ;All-FIMU;783
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;4J;Touriste Français;All-FIMU;2155
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;5J;Résident ;All-FIMU;823
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;5J;Touriste Français;All-FIMU;2385
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;6J;Résident ;All-FIMU;943
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;6J;Touriste Français;All-FIMU;2861
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;7J;Résident ;All-FIMU;1114
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;7J;Touriste Français;All-FIMU;3498
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;8J;Résident ;All-FIMU;1184
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;8J;Touriste Français;All-FIMU;3730
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;9J;Résident ;All-FIMU;1234
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;9J;Touriste Français;All-FIMU;4056
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;10J;Résident ;All-FIMU;1325
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;10J;Touriste Français;All-FIMU;4442
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;11J;Résident ;All-FIMU;1375
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;11J;Touriste Français;All-FIMU;4691
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;12J;Résident ;All-FIMU;1415
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;12J;Touriste Français;All-FIMU;4974
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;13J;Résident ;All-FIMU;1475
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;13J;Touriste Français;All-FIMU;5313
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;14J;Résident ;All-FIMU;1556
2016-05-12;Jeudi;rural ouvrier;Populaire;Visiteur;14J;Touriste Français;All-FIMU;5620
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;1J;Résident ;All-FIMU;532
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;1J;Touriste Français;All-FIMU;294
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;2J;Résident ;All-FIMU;933
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;2J;Touriste Français;All-FIMU;420
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;3J;Résident ;All-FIMU;1124
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;3J;Touriste Français;All-FIMU;552
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;4J;Résident ;All-FIMU;1284
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;4J;Touriste Français;All-FIMU;602
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;5J;Résident ;All-FIMU;1395
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;5J;Touriste Français;All-FIMU;688
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;6J;Résident ;All-FIMU;1706
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;6J;Touriste Français;All-FIMU;973
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;7J;Résident ;All-FIMU;1967
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;7J;Touriste Français;All-FIMU;1056
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;8J;Résident ;All-FIMU;2108
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;8J;Touriste Français;All-FIMU;1159
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;9J;Résident ;All-FIMU;2258
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;9J;Touriste Français;All-FIMU;1259
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;10J;Résident ;All-FIMU;2469
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;10J;Touriste Français;All-FIMU;1359
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;11J;Résident ;All-FIMU;2600
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;11J;Touriste Français;All-FIMU;1430
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;12J;Résident ;All-FIMU;2620
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;12J;Touriste Français;All-FIMU;1550
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;13J;Résident ;All-FIMU;2710
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;13J;Touriste Français;All-FIMU;1668
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;14J;Résident ;All-FIMU;2891
2016-05-12;Jeudi;rural traditionnel;Populaire;Visiteur;14J;Touriste Français;All-FIMU;1765
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;1J;Résident ;All-FIMU;3353
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;495
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;2J;Résident ;All-FIMU;4246
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;698
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;3J;Résident ;All-FIMU;4959
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;856
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;4J;Résident ;All-FIMU;5390
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;992
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;5J;Résident ;All-FIMU;5782
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;1143
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;6J;Résident ;All-FIMU;6414
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;1452
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;7J;Résident ;All-FIMU;6886
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;1706
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;8J;Résident ;All-FIMU;7137
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;1890
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;9J;Résident ;All-FIMU;7448
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;2038
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;10J;Résident ;All-FIMU;7699
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;2174
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;11J;Résident ;All-FIMU;7920
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;2252
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;12J;Résident ;All-FIMU;8111
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;2411
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;13J;Résident ;All-FIMU;8302
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;2660
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;14J;Résident ;All-FIMU;8573
2016-05-12;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;2813
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;1J;Résident ;All-FIMU;1094
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;1J;Touriste Français;All-FIMU;165
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;2J;Résident ;All-FIMU;1686
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;2J;Touriste Français;All-FIMU;213
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;3J;Résident ;All-FIMU;2037
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;3J;Touriste Français;All-FIMU;240
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;4J;Résident ;All-FIMU;2329
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;4J;Touriste Français;All-FIMU;290
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;5J;Résident ;All-FIMU;2590
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;5J;Touriste Français;All-FIMU;362
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;6J;Résident ;All-FIMU;2861
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;6J;Touriste Français;All-FIMU;486
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;7J;Résident ;All-FIMU;3122
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;7J;Touriste Français;All-FIMU;535
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;8J;Résident ;All-FIMU;3262
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;8J;Touriste Français;All-FIMU;615
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;9J;Résident ;All-FIMU;3473
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;9J;Touriste Français;All-FIMU;679
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;10J;Résident ;All-FIMU;3634
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;10J;Touriste Français;All-FIMU;686
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;11J;Résident ;All-FIMU;3714
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;11J;Touriste Français;All-FIMU;729
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;12J;Résident ;All-FIMU;3764
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;12J;Touriste Français;All-FIMU;782
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;13J;Résident ;All-FIMU;3864
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;13J;Touriste Français;All-FIMU;834
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;14J;Résident ;All-FIMU;4065
2016-05-12;Jeudi;urbain defavorise;Populaire;Visiteur;14J;Touriste Français;All-FIMU;925
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;1J;Résident ;All-FIMU;3102
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;1J;Touriste Français;All-FIMU;129
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;2J;Résident ;All-FIMU;3654
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;2J;Touriste Français;All-FIMU;185
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;3J;Résident ;All-FIMU;4025
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;3J;Touriste Français;All-FIMU;233
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;4J;Résident ;All-FIMU;4196
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;4J;Touriste Français;All-FIMU;276
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;5J;Résident ;All-FIMU;4356
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;5J;Touriste Français;All-FIMU;326
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;6J;Résident ;All-FIMU;4547
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;6J;Touriste Français;All-FIMU;414
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;7J;Résident ;All-FIMU;4758
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;7J;Touriste Français;All-FIMU;478
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;8J;Résident ;All-FIMU;4888
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;8J;Touriste Français;All-FIMU;515
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;9J;Résident ;All-FIMU;5009
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;9J;Touriste Français;All-FIMU;557
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;10J;Résident ;All-FIMU;5099
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;10J;Touriste Français;All-FIMU;593
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;11J;Résident ;All-FIMU;5149
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;11J;Touriste Français;All-FIMU;593
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;12J;Résident ;All-FIMU;5200
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;12J;Touriste Français;All-FIMU;638
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;13J;Résident ;All-FIMU;5350
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;13J;Touriste Français;All-FIMU;704
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;14J;Résident ;All-FIMU;5410
2016-05-12;Jeudi;urbain dynamique;CSP+;Visiteur;14J;Touriste Français;All-FIMU;739
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;1J;Touriste Français;All-FIMU;114
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;2J;Touriste Français;All-FIMU;149
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;3J;Touriste Français;All-FIMU;191
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;4J;Touriste Français;All-FIMU;226
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;5J;Touriste Français;All-FIMU;248
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;6J;Touriste Français;All-FIMU;350
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;7J;Touriste Français;All-FIMU;464
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;8J;Touriste Français;All-FIMU;515
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;9J;Touriste Français;All-FIMU;522
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;10J;Touriste Français;All-FIMU;558
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;11J;Touriste Français;All-FIMU;579
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;12J;Touriste Français;All-FIMU;617
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;13J;Touriste Français;All-FIMU;683
2016-05-12;Jeudi;urbain familial aise;CSP+;Visiteur;14J;Touriste Français;All-FIMU;696
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;1J;Résident ;All-FIMU;15664
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;5065
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;2J;Résident ;All-FIMU;20698
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;7314
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;3J;Résident ;All-FIMU;25019
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;9009
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;4J;Résident ;All-FIMU;28076
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;10477
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;5J;Résident ;All-FIMU;30599
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;11577
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;6J;Résident ;All-FIMU;32335
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12738
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;7J;Résident ;All-FIMU;35765
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;15362
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;8J;Résident ;All-FIMU;38709
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;17567
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;9J;Résident ;All-FIMU;40236
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;19211
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;10J;Résident ;All-FIMU;42295
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;20549
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;11J;Résident ;All-FIMU;44165
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;21696
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;12J;Résident ;All-FIMU;45583
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;22549
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;13J;Résident ;All-FIMU;46205
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;23828
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;14J;Résident ;All-FIMU;47774
2016-05-13;Vendredi;CUMUL;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;25621
2016-05-13;Vendredi;NR;NR;Visiteur;1J;Résident ;All-FIMU;381
2016-05-13;Vendredi;NR;NR;Visiteur;1J;Touriste Français;All-FIMU;43
2016-05-13;Vendredi;NR;NR;Visiteur;2J;Résident ;All-FIMU;472
2016-05-13;Vendredi;NR;NR;Visiteur;2J;Touriste Français;All-FIMU;50
2016-05-13;Vendredi;NR;NR;Visiteur;3J;Résident ;All-FIMU;502
2016-05-13;Vendredi;NR;NR;Visiteur;3J;Touriste Français;All-FIMU;78
2016-05-13;Vendredi;NR;NR;Visiteur;4J;Résident ;All-FIMU;532
2016-05-13;Vendredi;NR;NR;Visiteur;4J;Touriste Français;All-FIMU;92
2016-05-13;Vendredi;NR;NR;Visiteur;5J;Résident ;All-FIMU;542
2016-05-13;Vendredi;NR;NR;Visiteur;5J;Touriste Français;All-FIMU;99
2016-05-13;Vendredi;NR;NR;Visiteur;6J;Résident ;All-FIMU;552
2016-05-13;Vendredi;NR;NR;Visiteur;6J;Touriste Français;All-FIMU;114
2016-05-13;Vendredi;NR;NR;Visiteur;7J;Résident ;All-FIMU;603
2016-05-13;Vendredi;NR;NR;Visiteur;7J;Touriste Français;All-FIMU;150
2016-05-13;Vendredi;NR;NR;Visiteur;8J;Résident ;All-FIMU;673
2016-05-13;Vendredi;NR;NR;Visiteur;8J;Touriste Français;All-FIMU;164
2016-05-13;Vendredi;NR;NR;Visiteur;9J;Résident ;All-FIMU;693
2016-05-13;Vendredi;NR;NR;Visiteur;9J;Touriste Français;All-FIMU;172
2016-05-13;Vendredi;NR;NR;Visiteur;10J;Résident ;All-FIMU;713
2016-05-13;Vendredi;NR;NR;Visiteur;10J;Touriste Français;All-FIMU;179
2016-05-13;Vendredi;NR;NR;Visiteur;11J;Résident ;All-FIMU;733
2016-05-13;Vendredi;NR;NR;Visiteur;11J;Touriste Français;All-FIMU;201
2016-05-13;Vendredi;NR;NR;Visiteur;12J;Résident ;All-FIMU;753
2016-05-13;Vendredi;NR;NR;Visiteur;12J;Touriste Français;All-FIMU;215
2016-05-13;Vendredi;NR;NR;Visiteur;13J;Résident ;All-FIMU;753
2016-05-13;Vendredi;NR;NR;Visiteur;13J;Touriste Français;All-FIMU;237
2016-05-13;Vendredi;NR;NR;Visiteur;14J;Résident ;All-FIMU;763
2016-05-13;Vendredi;NR;NR;Visiteur;14J;Touriste Français;All-FIMU;266
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;1J;Résident ;All-FIMU;1537
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;1J;Touriste Français;All-FIMU;783
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;2J;Résident ;All-FIMU;2261
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;2J;Touriste Français;All-FIMU;1113
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;3J;Résident ;All-FIMU;2824
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;3J;Touriste Français;All-FIMU;1399
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;4J;Résident ;All-FIMU;3276
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;4J;Touriste Français;All-FIMU;1561
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;5J;Résident ;All-FIMU;3648
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;5J;Touriste Français;All-FIMU;1721
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;6J;Résident ;All-FIMU;3829
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;6J;Touriste Français;All-FIMU;1865
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;7J;Résident ;All-FIMU;4402
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;7J;Touriste Français;All-FIMU;2189
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;8J;Résident ;All-FIMU;4844
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;8J;Touriste Français;All-FIMU;2501
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;9J;Résident ;All-FIMU;5045
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;9J;Touriste Français;All-FIMU;2830
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;10J;Résident ;All-FIMU;5396
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;10J;Touriste Français;All-FIMU;3036
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;11J;Résident ;All-FIMU;5688
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;11J;Touriste Français;All-FIMU;3195
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;12J;Résident ;All-FIMU;5879
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;12J;Touriste Français;All-FIMU;3308
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;13J;Résident ;All-FIMU;5949
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;13J;Touriste Français;All-FIMU;3535
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;14J;Résident ;All-FIMU;6150
2016-05-13;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;14J;Touriste Français;All-FIMU;3754
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;1J;Résident ;All-FIMU;2060
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;1J;Touriste Français;All-FIMU;703
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;2J;Résident ;All-FIMU;2884
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;2J;Touriste Français;All-FIMU;1041
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;3J;Résident ;All-FIMU;3798
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;3J;Touriste Français;All-FIMU;1320
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;4J;Résident ;All-FIMU;4432
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;4J;Touriste Français;All-FIMU;1583
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;5J;Résident ;All-FIMU;5085
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;5J;Touriste Français;All-FIMU;1756
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;6J;Résident ;All-FIMU;5406
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;6J;Touriste Français;All-FIMU;1915
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;7J;Résident ;All-FIMU;6190
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;7J;Touriste Français;All-FIMU;2383
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;8J;Résident ;All-FIMU;6753
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;8J;Touriste Français;All-FIMU;2680
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;9J;Résident ;All-FIMU;7115
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;9J;Touriste Français;All-FIMU;2974
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;10J;Résident ;All-FIMU;7537
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;10J;Touriste Français;All-FIMU;3209
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;11J;Résident ;All-FIMU;7959
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;11J;Touriste Français;All-FIMU;3360
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;12J;Résident ;All-FIMU;8381
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;12J;Touriste Français;All-FIMU;3458
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;13J;Résident ;All-FIMU;8512
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;13J;Touriste Français;All-FIMU;3578
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;14J;Résident ;All-FIMU;8894
2016-05-13;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;14J;Touriste Français;All-FIMU;3884
2016-05-13;Vendredi;populaire;Populaire;Visiteur;1J;Résident ;All-FIMU;1618
2016-05-13;Vendredi;populaire;Populaire;Visiteur;1J;Touriste Français;All-FIMU;399
2016-05-13;Vendredi;populaire;Populaire;Visiteur;2J;Résident ;All-FIMU;2231
2016-05-13;Vendredi;populaire;Populaire;Visiteur;2J;Touriste Français;All-FIMU;535
2016-05-13;Vendredi;populaire;Populaire;Visiteur;3J;Résident ;All-FIMU;2914
2016-05-13;Vendredi;populaire;Populaire;Visiteur;3J;Touriste Français;All-FIMU;660
2016-05-13;Vendredi;populaire;Populaire;Visiteur;4J;Résident ;All-FIMU;3316
2016-05-13;Vendredi;populaire;Populaire;Visiteur;4J;Touriste Français;All-FIMU;784
2016-05-13;Vendredi;populaire;Populaire;Visiteur;5J;Résident ;All-FIMU;3809
2016-05-13;Vendredi;populaire;Populaire;Visiteur;5J;Touriste Français;All-FIMU;871
2016-05-13;Vendredi;populaire;Populaire;Visiteur;6J;Résident ;All-FIMU;4080
